,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords
197,0.9993467024142481,node151101321,11.0,b,,True,node151101321,11.0,b,,True,152.896034,-31.4674896,
198,0.9514777666174413,node67193267,11.0,b,,True,node67193267,11.0,b,,True,152.915341,-31.468978,
199,0.9544772270247434,node69936141,11.0,b,,True,node69936141,11.0,b,,True,152.921244,-31.4699816,
200,0.9544772866809249,node60063915,11.0,b,,True,node60063915,11.0,b,,True,152.92228,-31.4711877,
201,0.9544771965114838,cn-cable3338328-t2,11.0,b,,True,cn-cable3338328-t2,11.0,b,,True,152.922947,-31.4696819,
202,0.9672543966988314,cn-cable3338473-t2,11.0,b,,True,cn-cable3338473-t2,11.0,b,,True,152.906231,-31.4658675,
203,0.9677038169808613,node65782801,11.0,b,,True,node65782801,11.0,b,,True,152.911199,-31.4674823,
205,0.9677038374457244,cubicle41722,11.0,b,,True,cubicle41722,11.0,b,,True,152.91344,-31.4677064,
206,0.9984841050426355,node161553353,11.0,b,,True,node161553353,11.0,b,,True,152.909593,-31.4664215,
207,0.9514777982156118,node67193066,11.0,b,,True,node67193066,11.0,b,,True,152.91435,-31.4690557,
208,0.9975416668758389,node103968671,11.0,b,,True,node103968671,11.0,b,,True,152.91839,-31.4680659,
209,0.9980275928165122,cn-busbar254954-t1,11.0,b,,True,cn-busbar254954-t1,11.0,b,,True,152.91903,-31.4706068,
210,0.9514777834413596,node67193396,11.0,b,,True,node67193396,11.0,b,,True,152.91634,-31.4677813,
211,0.9992718614931346,node23009517,11.0,b,,True,node23009517,11.0,b,,True,152.900194,-31.4667549,
212,0.9514777566945474,cubicle50360,11.0,b,,True,cubicle50360,11.0,b,,True,152.91381,-31.4663258,
213,0.9672543722467247,node67194635,11.0,b,,True,node67194635,11.0,b,,True,152.90486,-31.4638379,
214,0.9514777271657299,cn-cable3338866-t2,11.0,b,,True,cn-cable3338866-t2,11.0,b,,True,152.912308,-31.4660772,
215,0.9984841448997587,node69876550,11.0,b,,True,node69876550,11.0,b,,True,152.909441,-31.4664546,
216,0.951477769218646,cubicle43556,11.0,b,,True,cubicle43556,11.0,b,,True,152.915713,-31.4660515,
217,0.9514777614850629,node67193520,11.0,b,,True,node67193520,11.0,b,,True,152.917412,-31.4686937,
218,0.9819235163326865,node23226227,11.0,b,,True,node23226227,11.0,b,,True,152.920073,-31.4682914,
219,0.9514778066459005,node67193200,11.0,b,,True,node67193200,11.0,b,,True,152.914839,-31.4682144,
220,0.9514777610688728,node67193582,11.0,b,,True,node67193582,11.0,b,,True,152.917534,-31.4687279,
221,0.951477812357689,node71578497,11.0,b,,True,node71578497,11.0,b,,True,152.914539,-31.4671013,
222,0.9885589462818922,cn-geo_schematic_cable233371-t1,11.0,b,,True,cn-geo_schematic_cable233371-t1,11.0,b,,True,152.89561,-31.4621766,
223,0.9544772653491327,cubicle40374,11.0,b,,True,cubicle40374,11.0,b,,True,152.920668,-31.4706906,
224,0.9514777285665739,cubicle44805,11.0,b,,True,cubicle44805,11.0,b,,True,152.913114,-31.4661885,
225,0.954477208385719,node69936064,11.0,b,,True,node69936064,11.0,b,,True,152.921846,-31.4701204,
226,0.9514777767232313,cn-cable3338175-t2,11.0,b,,True,cn-cable3338175-t2,11.0,b,,True,152.916153,-31.4685465,
227,0.98192350925383,cubicle97111,11.0,b,,True,cubicle97111,11.0,b,,True,152.920737,-31.4682467,
228,0.9514778079352916,node100121487,11.0,b,,True,node100121487,11.0,b,,True,152.916922,-31.4677077,
229,0.9672544025357714,cn-cable3338667-t2,11.0,b,,True,cn-cable3338667-t2,11.0,b,,True,152.90654,-31.4657573,
230,0.9544772862362019,cubicle39162,11.0,b,,True,cubicle39162,11.0,b,,True,152.922217,-31.4710278,
231,0.9885589180250244,cubicle42166,11.0,b,,True,cubicle42166,11.0,b,,True,152.894481,-31.4625961,
232,0.9677038103618031,cn-cable3339099-t2,11.0,b,,True,cn-cable3339099-t2,11.0,b,,True,152.911065,-31.4679634,
