name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service
busbar355180,,17,409,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1207853,,401,537,0.047173117300000005,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1121245,,604,575,0.0165655269,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215895,,305,814,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3295685,,719,873,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339033,,571,484,0.0130220123,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341623,,799,1152,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1145495,,169,1006,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338929,,541,1133,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355176,,937,1028,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767091,,220,498,0.0168705368,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27524,,493,1159,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338159,,302,1004,0.011448528599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336350,,68,402,0.010875523,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215072,,3,836,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar255624,,788,36,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338157,,611,1197,0.011445618599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338994,,239,1200,0.011483942,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2786239,,322,507,0.06321343310000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable36467,,660,69,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1113832,,347,74,0.0273267605,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338255,,663,1077,0.0106546178,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3255757,,165,941,0.0131566349,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338324,,19,600,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2777154,,52,668,0.0533015203,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1175603,,503,212,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508102,,1083,957,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1205168,,663,24,0.017895085900000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339124,,836,407,0.0122654122,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338158,,611,852,0.0115537272,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1200733,,963,64,0.20497616400000002,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
simulated84625474_202755,,893,567,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336361,,558,404,0.0115226474,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1183975,,739,372,0.053148132599999995,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable119593,,459,961,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1158580,,864,622,0.053218028199999996,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338647,,633,737,0.010755098999999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated103968618_324538,,564,1182,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23378215_187645,,446,6,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338473,,998,202,0.0245094571,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339044,,368,938,0.0681379571,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338289,,85,560,0.0300451862,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1195632,,996,278,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1189013,,714,345,0.0196441469,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22431,,1113,385,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215066,,333,530,0.0422147862,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1191856,,198,117,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1237990,,1124,272,0.0785838057,1.2022,0.127,0.001,0.0,1000.0,1.0,1,,True
cable3336366,,279,900,0.0120387059,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1176353,,503,289,0.047404235100000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254942,,171,50,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338220,,411,455,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339097,,701,1088,0.01189326,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187593,,834,78,0.010921492199999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338907,,715,1112,0.010120904,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27943,,626,479,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338956,,376,1091,0.045042375200000005,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338215,,330,415,0.013657345599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508110,,458,167,0.0443029076,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336359,,613,544,0.0134557891,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1216676,,918,388,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1172129,,339,663,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338860,,951,95,0.0111154064,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3604374,,188,408,0.0560553003,0.123,0.077,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable23103,,469,1177,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable119592,,1030,861,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1139852,,316,559,0.0617390438,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338214,,505,856,0.0107238878,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable137654,,961,1249,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1173198,,289,872,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336364,,467,471,0.0122275705,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1686,,179,754,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar251716,,738,1070,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2077260,,898,424,0.032372855299999996,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1138336,,757,545,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1195693,,403,436,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338870,,224,182,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338648,,802,991,0.010910294800000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2768850,,94,163,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1154261,,187,386,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338935,,601,1203,0.0129707655,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355169,,597,708,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767494,,169,1105,0.0149078738,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338660,,292,1100,0.011712224600000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187595,,617,349,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338857,,555,323,0.0460581891,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339030,,132,1189,0.0146368819,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338851,,333,284,0.0151776111,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1136753,,387,224,0.0703794618,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338949,,242,481,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1138253,,656,339,0.055792946100000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1151879,,448,103,0.016596330300000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1141577,,583,363,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338900,,880,704,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1131524,,603,94,0.031271531400000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated24153826_100933,,266,341,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1114865,,488,152,0.024119499000000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2241414,,408,211,0.146051752,0.0634,0.09,0.001,0.0,1000.0,1.0,1,,True
cable3336385,,972,375,0.0371292422,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable233371,,222,1084,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338856,,555,1252,0.013718127600000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27948,,497,626,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3806606,,283,267,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated71243238_1841189,,1084,849,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar83735,,264,1241,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355182,,1132,126,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355179,,1028,301,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar83731,,614,990,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1236568,,1211,210,0.07137140239999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1192592,,447,804,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338661,,292,406,0.0117592049,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338861,,285,173,0.011016093,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1162383,,742,529,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable196991,,245,413,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2777151,,757,492,0.0286243864,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355172,,855,816,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1685,,652,722,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336328,,345,1079,0.010988088299999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3154280,,211,8,0.140450824,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
cable3341628,,726,1226,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336400,,670,565,0.045455363900000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1184230,,800,104,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338869,,20,514,0.0180284993,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355173,,816,340,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated70366883_652558,,763,9,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339032,,140,908,0.0132779893,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1132426,,709,114,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338995,,239,102,0.0115845795,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1199706,,165,249,0.0383678653,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22959,,478,252,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338954,,216,1234,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338912,,334,1128,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1177883,,427,7,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338284,,559,591,0.0418204699,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated70361087_648891,,1018,958,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355177,,301,1039,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1219209,,551,329,0.0203636601,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187594,,399,443,0.0322427745,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339122,,393,586,0.0254423767,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085245,,13,1025,0.020283733800000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2865574,,308,881,0.0508651472,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
busbar85064,,952,421,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1179463,,595,551,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1225776,,39,364,0.017201262199999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1176757,,838,604,0.0441121707,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338642,,581,697,0.0190305785,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338478,,174,787,0.011777773,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187591,,129,487,0.0233287394,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1194928,,964,1093,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338142,,233,942,0.0113898118,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14365,,755,510,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87086,,1086,62,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339092,,140,396,0.0239709162,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable69622,,1215,980,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338740,,366,1258,0.010492251,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341614,,329,978,0.011868963100000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355174,,816,268,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338916,,212,1246,0.01280805,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338948,,395,539,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341629,,437,725,0.022091595600000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338259,,740,355,0.0126305592,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338957,,529,145,0.026975281,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338668,,183,680,0.0115445844,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1221165,,299,546,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338947,,106,985,0.010989866499999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1157552,,120,313,0.0165595117,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated67195932_24046367,,1065,378,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215234,,221,629,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1189721,,22,68,0.0181878867,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338172,,0,27,0.045952899000000005,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1114783,,304,636,0.0133543393,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1172594,,838,57,0.0168304643,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3342606,,204,141,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339091,,537,1002,0.0229431315,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3888795,,307,143,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338141,,147,729,0.011835209900000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated33409252_83235270,,842,25,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338175,,11,226,0.0477568096,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1211042,,394,389,0.0376386052,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2125738,,530,555,0.0424966009,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1134054,,464,1066,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338179,,273,1071,0.0121704442,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2122109,,79,1151,0.12310781,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
cable3338667,,60,229,0.0112705963,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1144966,,217,220,0.0122860132,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27944,,346,98,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1191230,,712,26,0.0245166655,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1137359,,1089,593,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1155011,,43,1103,0.0178030967,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2972152,,44,374,0.0233967739,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338173,,11,1120,0.0115487932,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated84144930_84338546,,491,56,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338643,,697,425,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339090,,537,658,0.0437705592,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215887,,58,888,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1219505,,97,745,0.0285107225,0.258,0.3596,0.001,0.0,1000.0,1.0,1,,True
busbar254943,,759,807,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338664,,41,1137,0.0134058497,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1165522,,656,653,0.028068766,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable34386,,1017,997,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1112282,,217,180,0.0188514001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339039,,236,361,0.035426009,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338941,,322,973,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar85065,,263,989,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338943,,625,1078,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338905,,271,775,0.0128090927,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2729610,,134,620,0.0128098639,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1228539,,691,734,0.221573442,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
cable1151332,,498,1143,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1846,,184,438,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2863423,,664,18,0.0194272705,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338185,,1014,690,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215979,,30,1005,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2797795,,773,279,0.018908678999999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1132929,,684,503,0.0276577238,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27950,,1160,486,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508106,,186,458,0.034477582,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338744,,195,820,0.0122966689,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2768859,,172,1065,0.314806902,0.1274,0.093,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable34375,,45,1157,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338927,,419,724,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341640,,437,1125,0.010083096599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar85067,,789,48,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23232416_101377,,797,1229,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1232330,,77,732,0.0617037786,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
cable3338918,,379,1253,0.0464201676,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338466,,546,746,0.0111225071,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341610,,545,154,0.019536736000000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated22958791_144043,,66,15,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23030576_100934,,134,619,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338218,,449,728,0.0127597632,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar83732,,1016,1239,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2098867,,561,842,0.0316959948,0.1274,0.096,0.001,0.0,1000.0,1.0,1,,True
cable3339677,,860,825,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1182985,,441,727,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1116378,,348,765,0.013840493399999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338993,,191,931,0.0662531037,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1133494,,30,715,0.016942044500000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2554556,,609,85,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767002,,468,672,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1191176,,43,496,0.0437595159,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338921,,57,528,0.0147747107,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187596,,487,397,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1153989,,400,1135,0.0172611847,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3246217,,817,791,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable196966,,413,970,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3397178,,887,446,0.10182783100000001,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
cable2085247,,247,336,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338874,,540,1161,0.011372847699999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1198418,,589,782,0.0869641286,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338687,,1144,1111,0.0117528683,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3246213,,1056,1019,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable134847,,486,946,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336351,,223,610,0.0121379433,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1151360,,595,93,0.016796749399999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085248,,697,194,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable61754,,618,660,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1189613,,40,231,0.0166409524,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3771699,,19,923,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3768146,,1165,428,0.0331595847,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14586,,1126,837,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338958,,529,605,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338182,,73,1245,0.0135575686,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338147,,63,1194,0.011525830499999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2554553,,487,609,0.0165117964,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338224,,502,549,0.0117522853,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338923,,57,812,0.0177472678,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1171182,,603,383,0.0176274108,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1136312,,838,136,0.0220500808,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1131420,,472,87,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339126,,836,542,0.0132490388,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14329,,100,482,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338485,,127,1145,0.0119536448,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336382,,99,90,0.0145698423,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14468,,168,158,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187592,,78,129,0.017754592200000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3834168,,124,262,0.020187885000000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508104,,475,5,0.050704296399999994,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1236611,,639,1108,0.07056857479999999,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
cable3338207,,377,1000,0.0115468421,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338855,,635,1081,0.0302000492,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338320,,397,476,0.011982222399999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3255753,,15,320,0.0151440951,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338867,,888,417,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1195397,,47,890,0.017822338299999997,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085235,,119,338,0.0207300267,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338741,,366,906,0.0112231522,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338901,,353,885,0.0114752387,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1171346,,187,39,0.0399610252,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
