loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords,geometry
1.72775741003241e-05,cable1120171,,1180,862,0.0118980231,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777545015088,node67193296,11.0,b,,True,node67193296,11.0,b,,True,152.915434,-31.4689143,,POINT (152.915434 -31.4689143)
1.1518379048554602e-05,cable1155739,,312,941,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777862625552,node67193101,11.0,b,,True,node67193101,11.0,b,,True,152.914408,-31.468836,,POINT (152.914408 -31.468836)
1.1518380514673043e-05,cable1112530,,312,559,0.0250613649,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777862625552,node67193101,11.0,b,,True,node67193101,11.0,b,,True,152.914408,-31.468836,,POINT (152.914408 -31.468836)
1.1518371010046423e-05,cable1195397,,312,782,0.017822338299999997,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777862625552,node67193101,11.0,b,,True,node67193101,11.0,b,,True,152.914408,-31.468836,,POINT (152.914408 -31.468836)
7.361407398095658e-05,cable1134162,,287,124,0.0533777681,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038454802381,node65782938,11.0,b,,True,node65782938,11.0,b,,True,152.912935,-31.4677421,,POINT (152.912935 -31.4677421)
2.8313106153860724e-05,cable2788553,,287,7,0.022918291799999997,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038454802381,node65782938,11.0,b,,True,node65782938,11.0,b,,True,152.912935,-31.4677421,,POINT (152.912935 -31.4677421)
0.00011640636945939738,geo_schematic_cable233371,,474,342,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589341220719,cn-geo_schematic_cable233371-t1,11.0,b,,True,cn-geo_schematic_cable233371-t1,11.0,b,,True,152.89561,-31.4621766,,POINT (152.89561 -31.4621766)
2.26610043307697e-05,cable1192366,,1072,26,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543695120871,node67195828,11.0,b,,True,node67195828,11.0,b,,True,152.907327,-31.4659404,,POINT (152.907327 -31.4659404)
0.0,busbar85064,,32,890,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984462901836948,cn-busbar85064-t1,11.0,b,,True,cn-busbar85064-t1,11.0,b,,True,152.905863,-31.4652733,,POINT (152.905863 -31.4652733)
0.0004813794638728979,busbar354650,,1039,196,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9981406496120165,node24068798,11.0,b,,True,node24068798,11.0,b,,True,152.914802,-31.4667975,,POINT (152.914802 -31.4667975)
1.1330486509317992e-05,cable1225776,,358,764,0.017201262199999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543837987422,node67195609,11.0,b,,True,node67195609,11.0,b,,True,152.90645,-31.4663312,,POINT (152.90645 -31.4663312)
4.5321956143741935e-05,cable1140554,,358,1048,0.0528047382,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543837987422,node67195609,11.0,b,,True,node67195609,11.0,b,,True,152.90645,-31.4663312,,POINT (152.90645 -31.4663312)
0.0,cable1200267,,529,1184,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777941268774,node67193200,11.0,b,,True,node67193200,11.0,b,,True,152.914839,-31.4682144,,POINT (152.914839 -31.4682144)
5.759186760537012e-06,cable1160697,,529,16,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777941268774,node67193200,11.0,b,,True,node67193200,11.0,b,,True,152.914839,-31.4682144,,POINT (152.914839 -31.4682144)
6.335110606810041e-05,cable2767006,,529,858,0.0109925279,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777941268774,node67193200,11.0,b,,True,node67193200,11.0,b,,True,152.914839,-31.4682144,,POINT (152.914839 -31.4682144)
5.759189524277303e-06,cable3338935,,1156,1146,0.0129707655,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777745479931,cubicle46978,11.0,b,,True,cubicle46978,11.0,b,,True,152.914964,-31.4660397,,POINT (152.914964 -31.4660397)
0.0,busbar254943,,694,515,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926800205,cn-busbar254943-t1,11.0,b,,True,cn-busbar254943-t1,11.0,b,,True,152.919035,-31.4706408,,POINT (152.919035 -31.4706408)
0.0023872624373611796,simulated34701112_113872,,1127,182,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9998604019290352,cn-simulated34701112_113872-t1,11.0,b,,True,cn-simulated34701112_113872-t1,11.0,b,,True,152.89587,-31.4616346,,POINT (152.89587 -31.4616346)
5.54315756333697e-06,cable3341610,,1008,590,0.019536736000000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589026948157,cubicle50477,11.0,b,,True,cubicle50477,11.0,b,,True,152.894118,-31.4625296,,POINT (152.894118 -31.4625296)
0.0001732976595339541,cable1210504,,543,187,0.015523881100000001,0.869,0.124,0.001,0.0,1000.0,1.0,1,,True,0.9979930353811344,cn-cable1210504-t1,11.0,b,,True,cn-cable1210504-t1,11.0,b,,True,152.922329,-31.4686136,,POINT (152.922329 -31.4686136)
5.759186760537012e-06,cable3338170,,120,924,0.0116006781,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777560169789,cubicle45944,11.0,b,,True,cubicle45944,11.0,b,,True,152.916557,-31.468613,,POINT (152.916557 -31.468613)
5.7591890776926145e-06,cable3338172,,120,184,0.045952899000000005,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777560169789,cubicle45944,11.0,b,,True,cubicle45944,11.0,b,,True,152.916557,-31.468613,,POINT (152.916557 -31.468613)
0.00010045111939697963,geo_schematic_cable60887,,544,794,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235259547958,node59312978,11.0,b,,True,node59312978,11.0,b,,True,152.922368,-31.4684424,,POINT (152.922368 -31.4684424)
5.580620839915738e-06,cable3589940,,425,756,0.011670133,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235012016316,cubicle111148,11.0,b,,True,cubicle111148,11.0,b,,True,152.921517,-31.4681497,,POINT (152.921517 -31.4681497)
5.58061466005872e-06,cable2972153,,425,1171,0.0203346388,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235012016316,cubicle111148,11.0,b,,True,cubicle111148,11.0,b,,True,152.921517,-31.4681497,,POINT (152.921517 -31.4681497)
3.9064320732149455e-05,cable2970008,,425,562,0.0281128502,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235012016316,cubicle111148,11.0,b,,True,cubicle111148,11.0,b,,True,152.921517,-31.4681497,,POINT (152.921517 -31.4681497)
5.759192288024561e-06,cable3338951,,622,1083,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777768969631,cubicle36749,11.0,b,,True,cubicle36749,11.0,b,,True,152.915359,-31.4666932,,POINT (152.915359 -31.4666932)
4.988844388225232e-05,geo_schematic_cable36507,,897,462,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588936792294,node60264076,11.0,b,,True,node60264076,11.0,b,,True,152.894179,-31.4632651,,POINT (152.894179 -31.4632651)
5.493242931383495e-06,cable3397106,,697,1121,0.0565444715,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9975416660072222,node103968671,11.0,b,,True,node103968671,11.0,b,,True,152.91839,-31.4680659,,POINT (152.91839 -31.4680659)
5.665261208221133e-06,cable3338687,,955,275,0.0117528683,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.96725438385425,cubicle49109,11.0,b,,True,cubicle49109,11.0,b,,True,152.90662,-31.4650241,,POINT (152.90662 -31.4650241)
0.0,busbar254954,,399,1046,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926800205,cn-busbar254954-t1,11.0,b,,True,cn-busbar254954-t1,11.0,b,,True,152.91903,-31.4706068,,POINT (152.91903 -31.4706068)
0.0004810138911860699,simulated24502843_202755,,47,1068,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9981453393961576,node24502843,11.0,b,,True,node24502843,11.0,b,,True,152.914983,-31.4675423,,POINT (152.914983 -31.4675423)
0.0006270843410235547,cable3517571,,47,201,0.23466452599999998,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.9981453393961576,node24502843,11.0,b,,True,node24502843,11.0,b,,True,152.914983,-31.4675423,,POINT (152.914983 -31.4675423)
1.1518394485142739e-05,cable1184842,,394,256,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777489660773,node67193520,11.0,b,,True,node67193520,11.0,b,,True,152.917412,-31.4686937,,POINT (152.917412 -31.4686937)
1.1518373605302047e-05,cable1112282,,394,571,0.0188514001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777489660773,node67193520,11.0,b,,True,node67193520,11.0,b,,True,152.917412,-31.4686937,,POINT (152.917412 -31.4686937)
1.727757052765478e-05,cable1144966,,394,635,0.0122860132,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777489660773,node67193520,11.0,b,,True,node67193520,11.0,b,,True,152.917412,-31.4686937,,POINT (152.917412 -31.4686937)
5.6652549457927425e-06,cable3338660,,512,707,0.011712224600000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543855264147,cubicle47655,11.0,b,,True,cubicle47655,11.0,b,,True,152.905658,-31.4651922,,POINT (152.905658 -31.4651922)
5.665267470651036e-06,cable3338661,,512,1045,0.0117592049,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543855264147,cubicle47655,11.0,b,,True,cubicle47655,11.0,b,,True,152.905658,-31.4651922,,POINT (152.905658 -31.4651922)
5.75919586070013e-06,cable3338156,,256,130,0.0109227308,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477748740243,cubicle34603,11.0,b,,True,cubicle34603,11.0,b,,True,152.917407,-31.4687065,,POINT (152.917407 -31.4687065)
5.759192288024562e-06,cable3338155,,256,940,0.0115240969,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477748740243,cubicle34603,11.0,b,,True,cubicle34603,11.0,b,,True,152.917407,-31.4687065,,POINT (152.917407 -31.4687065)
0.0,busbar254972,,193,725,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926800205,node84145216,11.0,b,,True,node84145216,11.0,b,,True,152.919022,-31.4706163,,POINT (152.919022 -31.4706163)
0.0,busbar254942,,193,498,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926800205,node84145216,11.0,b,,True,node84145216,11.0,b,,True,152.919022,-31.4706163,,POINT (152.919022 -31.4706163)
0.00014397967885442203,geo_schematic_cable1854,,181,121,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777799405725,node57578105,11.0,b,,True,node57578105,11.0,b,,True,152.914657,-31.466722,,POINT (152.914657 -31.466722)
4.988846564234801e-05,geo_schematic_cable36467,,896,404,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588975917623,node60264070,11.0,b,,True,node60264070,11.0,b,,True,152.893751,-31.4627859,,POINT (152.893751 -31.4627859)
7.332263715772118e-12,cable2085246,,371,1002,0.022133138299999997,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543628793043,cubicle69502,11.0,b,,True,cubicle69502,11.0,b,,True,152.904879,-31.4638217,,POINT (152.904879 -31.4638217)
5.665258280681821e-06,cable3338486,,371,328,0.011368957099999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543628793043,cubicle69502,11.0,b,,True,cubicle69502,11.0,b,,True,152.904879,-31.4638217,,POINT (152.904879 -31.4638217)
5.665245755820081e-06,cable3338487,,371,1195,0.011537515900000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543628793043,cubicle69502,11.0,b,,True,cubicle69502,11.0,b,,True,152.904879,-31.4638217,,POINT (152.904879 -31.4638217)
1.1482161314974582e-05,cable1115472,,368,279,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772312537425,node69936226,11.0,b,,True,node69936226,11.0,b,,True,152.922146,-31.4694156,,POINT (152.922146 -31.4694156)
0.0,cable1225063,,368,1207,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772312537425,node69936226,11.0,b,,True,node69936226,11.0,b,,True,152.922146,-31.4694156,,POINT (152.922146 -31.4694156)
1.1482169243361878e-05,cable1155085,,368,54,0.0192030131,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772312537425,node69936226,11.0,b,,True,node69936226,11.0,b,,True,152.922146,-31.4694156,,POINT (152.922146 -31.4694156)
0.00014156548868213918,geo_schematic_cable27944,,884,1063,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967703853164521,cn-geo_schematic_cable27944-t1,11.0,b,,True,cn-geo_schematic_cable27944-t1,11.0,b,,True,152.9124,-31.4676205,,POINT (152.9124 -31.4676205)
0.0,geo_schematic_cable34386,,552,90,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773028457096,node60063905,11.0,b,,True,node60063905,11.0,b,,True,152.922277,-31.4712016,,POINT (152.922277 -31.4712016)
5.66523949339148e-06,cable3338747,,478,441,0.0127274328,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543708653133,cubicle36626,11.0,b,,True,cubicle36626,11.0,b,,True,152.907364,-31.4656925,,POINT (152.907364 -31.4656925)
1.133050403650039e-05,cable2085242,,489,371,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967254363101455,node67194635,11.0,b,,True,node67194635,11.0,b,,True,152.90486,-31.4638379,,POINT (152.90486 -31.4638379)
1.1330514282908392e-05,cable2085236,,489,160,0.043278402900000006,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967254363101455,node67194635,11.0,b,,True,node67194635,11.0,b,,True,152.90486,-31.4638379,,POINT (152.90486 -31.4638379)
2.8313120534805235e-05,cable1178387,,750,493,0.015782980500000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038208560119,node65782798,11.0,b,,True,node65782798,11.0,b,,True,152.911098,-31.4675294,,POINT (152.911098 -31.4675294)
5.096357540985806e-05,cable2714379,,750,535,0.025112918,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038208560119,node65782798,11.0,b,,True,node65782798,11.0,b,,True,152.911098,-31.4675294,,POINT (152.911098 -31.4675294)
0.0,cable3888790,,808,545,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477842882673,node73296155,11.0,b,,True,node73296155,11.0,b,,True,152.915973,-31.467675,,POINT (152.915973 -31.467675)
0.00017329765266521258,simulated23506966_24071491,,187,81,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9979893779000334,node23506966,11.0,b,,True,node23506966,11.0,b,,True,152.922335,-31.4684655,,POINT (152.922335 -31.4684655)
5.665254945792742e-06,cable3338477,,1183,455,0.0122413386,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543903063395,cubicle39696,11.0,b,,True,cubicle39696,11.0,b,,True,152.905655,-31.4653839,,POINT (152.905655 -31.4653839)
5.665252018250194e-06,cable3338476,,1183,846,0.0117802393,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543903063395,cubicle39696,11.0,b,,True,cubicle39696,11.0,b,,True,152.905655,-31.4653839,,POINT (152.905655 -31.4653839)
5.543152160888088e-06,cable3341625,,242,607,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588901665803,cubicle39895,11.0,b,,True,cubicle39895,11.0,b,,True,152.894705,-31.4632618,,POINT (152.894705 -31.4632618)
5.543162215477812e-06,cable3341626,,242,612,0.0221196911,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588901665803,cubicle39895,11.0,b,,True,cubicle39895,11.0,b,,True,152.894705,-31.4632618,,POINT (152.894705 -31.4632618)
1.1482177481658345e-05,cable2797793,,351,815,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772819148678,node69935872,11.0,b,,True,node69935872,11.0,b,,True,152.920843,-31.4706342,,POINT (152.920843 -31.4706342)
1.1482191678451533e-05,cable1163224,,351,1018,0.0178105655,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772819148678,node69935872,11.0,b,,True,node69935872,11.0,b,,True,152.920843,-31.4706342,,POINT (152.920843 -31.4706342)
0.00022964351672030605,cable1199338,,351,125,0.026796474400000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772819148678,node69935872,11.0,b,,True,node69935872,11.0,b,,True,152.920843,-31.4706342,,POINT (152.920843 -31.4706342)
1.1330506964041205e-05,cable1224147,,227,432,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543739145851,node67194544,11.0,b,,True,node67194544,11.0,b,,True,152.904869,-31.4650082,,POINT (152.904869 -31.4650082)
4.5322040372970684e-05,cable1181546,,227,110,0.0533463545,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543739145851,node67194544,11.0,b,,True,node67194544,11.0,b,,True,152.904869,-31.4650082,,POINT (152.904869 -31.4650082)
1.1330506333992908e-05,cable1227017,,227,252,0.017565307199999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543739145851,node67194544,11.0,b,,True,node67194544,11.0,b,,True,152.904869,-31.4650082,,POINT (152.904869 -31.4650082)
5.741090139704919e-06,cable3336329,,487,1038,0.011100413100000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772531063968,cubicle48302,11.0,b,,True,cubicle48302,11.0,b,,True,152.920973,-31.4700805,,POINT (152.920973 -31.4700805)
5.741087341955164e-06,cable3336353,,487,1042,0.0104454637,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772531063968,cubicle48302,11.0,b,,True,cubicle48302,11.0,b,,True,152.920973,-31.4700805,,POINT (152.920973 -31.4700805)
5.245952359451226e-07,busbar87062,,812,350,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995536727002539,node173091586,11.0,b,,True,node173091586,11.0,b,,True,152.895489,-31.4649769,,POINT (152.895489 -31.4649769)
0.0,geo_schematic_cable119769,,860,401,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.999503964027832,node59607016,11.0,b,,True,node59607016,11.0,b,,True,152.895629,-31.4649257,,POINT (152.895629 -31.4649257)
0.0,geo_schematic_cable119768,,860,821,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.999503964027832,node59607016,11.0,b,,True,node59607016,11.0,b,,True,152.895629,-31.4649257,,POINT (152.895629 -31.4649257)
3.4555120419823144e-05,cable1196756,,370,312,0.028073909799999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777881645666,node67193128,11.0,b,,True,node67193128,11.0,b,,True,152.914473,-31.4685899,,POINT (152.914473 -31.4685899)
5.6626193442344685e-06,cable3339125,,322,1043,0.0115899146,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967703833429438,cubicle43981,11.0,b,,True,cubicle43981,11.0,b,,True,152.91179,-31.4676129,,POINT (152.91179 -31.4676129)
5.662616411523204e-06,cable3339127,,322,947,0.0125483793,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967703833429438,cubicle43981,11.0,b,,True,cubicle43981,11.0,b,,True,152.91179,-31.4676129,,POINT (152.91179 -31.4676129)
5.662616411523204e-06,cable3338257,,791,1067,0.0118759595,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038316695287,cubicle50767,11.0,b,,True,cubicle50767,11.0,b,,True,152.912428,-31.4684095,,POINT (152.912428 -31.4684095)
5.741090139704919e-06,cable3336382,,734,303,0.0145698423,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772243253605,cubicle44837,11.0,b,,True,cubicle44837,11.0,b,,True,152.9216,-31.4705797,,POINT (152.9216 -31.4705797)
5.741090139704919e-06,cable3336369,,734,636,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772243253605,cubicle44837,11.0,b,,True,cubicle44837,11.0,b,,True,152.9216,-31.4705797,,POINT (152.9216 -31.4705797)
5.543161465170619e-06,cable3341613,,807,1088,0.012099487800000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.988558912609724,cubicle33092,11.0,b,,True,cubicle33092,11.0,b,,True,152.894849,-31.4623445,,POINT (152.894849 -31.4623445)
1.1086319028506927e-05,cable1219209,,807,97,0.0203636601,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.988558912609724,cubicle33092,11.0,b,,True,cubicle33092,11.0,b,,True,152.894849,-31.4623445,,POINT (152.894849 -31.4623445)
0.00017299915929225318,geo_schematic_cable23107,,651,143,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235332856562,cn-geo_schematic_cable23107-t1,11.0,b,,True,cn-geo_schematic_cable23107-t1,11.0,b,,True,152.922355,-31.4684318,,POINT (152.922355 -31.4684318)
1.1482175874757742e-05,cable1194083,,62,226,0.018512198,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773040059947,node69935686,11.0,b,,True,node69935686,11.0,b,,True,152.921789,-31.47137,,POINT (152.921789 -31.47137)
1.1482176755687258e-05,cable1192093,,62,75,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773040059947,node69935686,11.0,b,,True,node69935686,11.0,b,,True,152.921789,-31.47137,,POINT (152.921789 -31.47137)
1.1482185097999588e-05,cable2797792,,62,255,0.0381854285,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773040059947,node69935686,11.0,b,,True,node69935686,11.0,b,,True,152.921789,-31.47137,,POINT (152.921789 -31.47137)
1.1482171937095698e-05,cable3834167,,62,507,0.0323784072,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773040059947,node69935686,11.0,b,,True,node69935686,11.0,b,,True,152.921789,-31.47137,,POINT (152.921789 -31.47137)
6.52163995502762e-11,simulated23378215_187645,,623,153,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926807687,node23378215,11.0,b,,True,node23378215,11.0,b,,True,152.920852,-31.4685328,,POINT (152.920852 -31.4685328)
0.0006212810981953154,cable1200969,,623,1187,0.10207880400000001,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.9980275926807687,node23378215,11.0,b,,True,node23378215,11.0,b,,True,152.920852,-31.4685328,,POINT (152.920852 -31.4685328)
0.00014156548139302182,cable2788550,,809,119,0.018688386300000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038476133405,node74598346,11.0,b,,True,node74598346,11.0,b,,True,152.912416,-31.4676122,,POINT (152.912416 -31.4676122)
5.662619344234469e-06,cable3338217,,526,1191,0.0128492126,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967703833465699,cubicle42854,11.0,b,,True,cubicle42854,11.0,b,,True,152.911817,-31.4674506,,POINT (152.911817 -31.4674506)
5.741084699157053e-06,cable3336744,,770,300,0.016347936700000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772335822956,cubicle47109,11.0,b,,True,cubicle47109,11.0,b,,True,152.921594,-31.4700325,,POINT (152.921594 -31.4700325)
4.171092191275733e-11,cable1508106,,979,338,0.034477582,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9990955929596104,node29539805,11.0,b,,True,node29539805,11.0,b,,True,152.900356,-31.4664187,,POINT (152.900356 -31.4664187)
5.665258280681823e-06,cable3977132,,692,666,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543717812428,cubicle48772,11.0,b,,True,cubicle48772,11.0,b,,True,152.904718,-31.4657575,,POINT (152.904718 -31.4657575)
5.665245755820079e-06,cable3338465,,692,755,0.0109168514,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543717812428,cubicle48772,11.0,b,,True,cubicle48772,11.0,b,,True,152.904718,-31.4657575,,POINT (152.904718 -31.4657575)
0.0003285844716217407,geo_schematic_cable1685,,885,524,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672544283830157,node57577382,11.0,b,,True,node57577382,11.0,b,,True,152.906004,-31.4653323,,POINT (152.906004 -31.4653323)
5.759189524277301e-06,cable3338936,,637,1054,0.0125097672,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477781521408,cubicle48092,11.0,b,,True,cubicle48092,11.0,b,,True,152.914773,-31.4663991,,POINT (152.914773 -31.4663991)
5.665248683365865e-06,cable3338663,,320,398,0.0107978066,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672544003920802,cubicle38562,11.0,b,,True,cubicle38562,11.0,b,,True,152.906142,-31.465465,,POINT (152.906142 -31.465465)
5.6652543157427464e-06,cable3338664,,320,541,0.0134058497,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672544003920802,cubicle38562,11.0,b,,True,cubicle38562,11.0,b,,True,152.906142,-31.465465,,POINT (152.906142 -31.465465)
5.741090139704919e-06,cable3336717,,208,1098,0.011548114699999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772548402392,cubicle49393,11.0,b,,True,cubicle49393,11.0,b,,True,152.921653,-31.4729085,,POINT (152.921653 -31.4729085)
5.741093663438368e-06,cable3336718,,208,639,0.0125843538,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772548402392,cubicle49393,11.0,b,,True,cubicle49393,11.0,b,,True,152.921653,-31.4729085,,POINT (152.921653 -31.4729085)
5.662616270765364e-05,geo_schematic_cable27951,,292,1128,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038587157014,node59740730,11.0,b,,True,node59740730,11.0,b,,True,152.912386,-31.4676305,,POINT (152.912386 -31.4676305)
0.00014156548242213134,geo_schematic_cable27943,,292,14,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038587157014,node59740730,11.0,b,,True,node59740730,11.0,b,,True,152.912386,-31.4676305,,POINT (152.912386 -31.4676305)
0.00020157154493032607,cable1236568,,1126,266,0.07137140239999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777991290158,cn-cable1236568-t1,11.0,b,,True,cn-cable1236568-t1,11.0,b,,True,152.916343,-31.4677726,,POINT (152.916343 -31.4677726)
5.759187737939903e-06,cable3338999,,2,905,0.0176447343,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477784281073,node23019771,11.0,b,,True,node23019771,11.0,b,,True,152.918009,-31.4680104,,POINT (152.918009 -31.4680104)
2.303672487722105e-05,cable1112730,,2,655,0.0601457699,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477784281073,node23019771,11.0,b,,True,node23019771,11.0,b,,True,152.918009,-31.4680104,,POINT (152.918009 -31.4680104)
5.759189524277302e-06,cable3339030,,2,381,0.0146368819,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477784281073,node23019771,11.0,b,,True,node23019771,11.0,b,,True,152.918009,-31.4680104,,POINT (152.918009 -31.4680104)
