loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,vm_pu_x,name_x_x,vn_kv_x_x,type_x_x,zone_x_x,in_service_x_x,name_y_x,vn_kv_y_x,type_y_x,zone_y_x,in_service_y_x,x_x,y_x,coords_x,geometry_x,vm_pu_y,name_x_y,vn_kv_x_y,type_x_y,zone_x_y,in_service_x_y,name_y_y,vn_kv_y_y,type_y_y,zone_y_y,in_service_y_y,x_y,y_y,coords_y,geometry_y
0.002241615325703911,cable1169914,,837,838,0.0926866005,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.9985817547696997,cn-cable1169914-t1,11.0,b,,True,cn-cable1169914-t1,11.0,b,,True,152.910034,-31.467653,,POINT (152.910034 -31.467653),0.9984987018965753,node23107373,11.0,b,,True,node23107373,11.0,b,,True,152.910035,-31.4676441,,POINT (152.910035 -31.4676441)
5.759188631108154e-06,cable3339091,,191,862,0.0229431315,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777985666252,node100121528,11.0,b,,True,node100121528,11.0,b,,True,152.917031,-31.467113,,POINT (152.917031 -31.467113),0.9514777983075583,cn-cable3339091-t2,11.0,b,,True,cn-cable3339091-t2,11.0,b,,True,152.91727,-31.4670907,,POINT (152.91727 -31.4670907)
5.75918932204494e-06,cable3339049,,191,438,0.036407536,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777985666252,node100121528,11.0,b,,True,node100121528,11.0,b,,True,152.917031,-31.467113,,POINT (152.917031 -31.467113),0.9514777981555225,cn-cable3339049-t2,11.0,b,,True,cn-cable3339049-t2,11.0,b,,True,152.916882,-31.4668117,,POINT (152.916882 -31.4668117)
5.759191597087092e-06,cable3339090,,191,251,0.0437705592,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777985666252,node100121528,11.0,b,,True,node100121528,11.0,b,,True,152.917031,-31.467113,,POINT (152.917031 -31.467113),0.9514777980723813,node73296175,11.0,b,,True,node73296175,11.0,b,,True,152.916577,-31.4670516,,POINT (152.916577 -31.4670516)
1.1325250179374078e-05,cable1164554,,339,558,0.0172077435,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038304580723,node69876993,11.0,b,,True,node69876993,11.0,b,,True,152.911617,-31.4684963,,POINT (152.911617 -31.4684963),0.9677038300759788,cubicle47400,11.0,b,,True,cubicle47400,11.0,b,,True,152.91172,-31.4683695,,POINT (152.91172 -31.4683695)
1.1325251208488004e-05,cable1177883,,339,658,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038304580723,node69876993,11.0,b,,True,node69876993,11.0,b,,True,152.911617,-31.4684963,,POINT (152.911617 -31.4684963),0.9677038302360248,cubicle48514,11.0,b,,True,cubicle48514,11.0,b,,True,152.911607,-31.468507,,POINT (152.911607 -31.468507)
5.759189524277301e-06,cable3338943,,595,931,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477803269113,cubicle34596,11.0,b,,True,cubicle34596,11.0,b,,True,152.915071,-31.4673142,,POINT (152.915071 -31.4673142),0.9514778031561959,cn-cable3338943-t2,11.0,b,,True,cn-cable3338943-t2,11.0,b,,True,152.915168,-31.4672905,,POINT (152.915168 -31.4672905)
5.759192288024562e-06,cable3338942,,595,1192,0.0113522499,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477803269113,cubicle34596,11.0,b,,True,cubicle34596,11.0,b,,True,152.915071,-31.4673142,,POINT (152.915071 -31.4673142),0.9514778031409268,cn-cable3338942-t2,11.0,b,,True,cn-cable3338942-t2,11.0,b,,True,152.91497,-31.46726,,POINT (152.91497 -31.46726)
5.665245755820082e-06,cable3338742,,449,317,0.0120067543,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543698342153,cubicle34374,11.0,b,,True,cubicle34374,11.0,b,,True,152.907151,-31.4652686,,POINT (152.907151 -31.4652686),0.9672543697008501,cn-cable3338742-t2,11.0,b,,True,cn-cable3338742-t2,11.0,b,,True,152.907275,-31.4652871,,POINT (152.907275 -31.4652871)
5.665258280681823e-06,cable3338744,,449,942,0.0122966689,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543698342153,cubicle34374,11.0,b,,True,cubicle34374,11.0,b,,True,152.907151,-31.4652686,,POINT (152.907151 -31.4652686),0.9672543696976298,cn-cable3338744-t2,11.0,b,,True,cn-cable3338744-t2,11.0,b,,True,152.90713,-31.4651596,,POINT (152.90713 -31.4651596)
0.0,busbar355181,,228,145,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984841116587602,node161553438,11.0,b,,True,node161553438,11.0,b,,True,152.909545,-31.4664394,,POINT (152.909545 -31.4664394),0.9984841116587602,node161553431,11.0,b,,True,node161553431,11.0,b,,True,152.909545,-31.4664216,,POINT (152.909545 -31.4664216)
5.240330703881863e-07,busbar355183,,228,451,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984841116587602,node161553438,11.0,b,,True,node161553438,11.0,b,,True,152.909545,-31.4664394,,POINT (152.909545 -31.4664394),0.9984841116484134,cn-busbar355183-t2,11.0,b,,True,cn-busbar355183-t2,11.0,b,,True,152.909518,-31.4664394,,POINT (152.909518 -31.4664394)
0.00014397967137207095,geo_schematic_cable1842,,541,363,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777938290386,node59739651,11.0,b,,True,node59739651,11.0,b,,True,152.91468,-31.466736,,POINT (152.91468 -31.466736),0.9514777910061158,node57578106,11.0,b,,True,node57578106,11.0,b,,True,152.914683,-31.4667267,,POINT (152.914683 -31.4667267)
0.00011518373089604784,geo_schematic_cable27524,,541,1111,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777938290386,node59739651,11.0,b,,True,node59739651,11.0,b,,True,152.91468,-31.466736,,POINT (152.91468 -31.466736),0.9514777915707007,cn-geo_schematic_cable27524-t2,11.0,b,,True,cn-geo_schematic_cable27524-t2,11.0,b,,True,152.914668,-31.4667337,,POINT (152.914668 -31.4667337)
0.0002526078387792627,geo_schematic_cable69621,,0,81,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772983451982,node58449850,11.0,b,,True,node58449850,11.0,b,,True,152.920928,-31.4708473,,POINT (152.920928 -31.4708473),0.9544772933924682,node149684990,11.0,b,,True,node149684990,11.0,b,,True,152.920927,-31.4708478,,POINT (152.920927 -31.4708478)
5.741086615985957e-06,cable3336364,,537,157,0.0122275705,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772260831907,cubicle40276,11.0,b,,True,cubicle40276,11.0,b,,True,152.92214,-31.4694281,,POINT (152.92214 -31.4694281),0.9544772259455547,cn-cable3336364-t2,11.0,b,,True,cn-cable3336364-t2,11.0,b,,True,152.922228,-31.469508,,POINT (152.922228 -31.469508)
5.741083818226161e-06,cable3336363,,537,1155,0.0121183635,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772260831907,cubicle40276,11.0,b,,True,cubicle40276,11.0,b,,True,152.92214,-31.4694281,,POINT (152.92214 -31.4694281),0.954477225946784,cn-cable3336363-t2,11.0,b,,True,cn-cable3336363-t2,11.0,b,,True,152.922016,-31.4694526,,POINT (152.922016 -31.4694526)
2.3036726052665714e-05,cable1167879,,148,299,0.047322207,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777995702096,cubicle37892,11.0,b,,True,cubicle37892,11.0,b,,True,152.913834,-31.4671045,,POINT (152.913834 -31.4671045),0.9514777974328207,node71578708,11.0,b,,True,node71578708,11.0,b,,True,152.91335,-31.4670396,,POINT (152.91335 -31.4670396)
5.759188631108153e-06,cable3338879,,148,1001,0.0176488543,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777995702096,cubicle37892,11.0,b,,True,cubicle37892,11.0,b,,True,152.913834,-31.4671045,,POINT (152.913834 -31.4671045),0.951477799370924,cn-cable3338879-t2,11.0,b,,True,cn-cable3338879-t2,11.0,b,,True,152.913686,-31.4670092,,POINT (152.913686 -31.4670092)
5.759183187855799e-06,cable3338900,,148,693,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777995702096,cubicle37892,11.0,b,,True,cubicle37892,11.0,b,,True,152.913834,-31.4671045,,POINT (152.913834 -31.4671045),0.9514777994572926,cn-cable3338900-t2,11.0,b,,True,cn-cable3338900-t2,11.0,b,,True,152.913903,-31.4670703,,POINT (152.913903 -31.4670703)
0.0,geo_schematic_cable380327,,707,446,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995039703459816,node173091624,11.0,b,,True,node173091624,11.0,b,,True,152.895599,-31.4649235,,POINT (152.895599 -31.4649235),0.9995039703459816,cn-geo_schematic_cable380327-t2,11.0,b,,True,cn-geo_schematic_cable380327-t2,11.0,b,,True,152.895612,-31.4649198,,POINT (152.895612 -31.4649198)
0.0,geo_schematic_cable380326,,707,852,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995039703459816,node173091624,11.0,b,,True,node173091624,11.0,b,,True,152.895599,-31.4649235,,POINT (152.895599 -31.4649235),0.9995039703459816,cn-geo_schematic_cable380326-t2,11.0,b,,True,cn-geo_schematic_cable380326-t2,11.0,b,,True,152.895608,-31.4649101,,POINT (152.895608 -31.4649101)
5.759192288024562e-06,cable3338996,,239,1091,0.011536192800000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777628659256,cubicle48199,11.0,b,,True,cubicle48199,11.0,b,,True,152.915804,-31.4673154,,POINT (152.915804 -31.4673154),0.9514777627356623,cn-cable3338996-t2,11.0,b,,True,cn-cable3338996-t2,11.0,b,,True,152.915888,-31.4672411,,POINT (152.915888 -31.4672411)
5.75919862444435e-06,cable3338998,,239,249,0.010434532000000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777628659256,cubicle48199,11.0,b,,True,cubicle48199,11.0,b,,True,152.915804,-31.4673154,,POINT (152.915804 -31.4673154),0.9514777627481018,cn-cable3338998-t2,11.0,b,,True,cn-cable3338998-t2,11.0,b,,True,152.915843,-31.4674028,,POINT (152.915843 -31.4674028)
4.607353379623653e-05,cable1176111,,54,79,0.0339452989,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777214672235,cubicle44805,11.0,b,,True,cubicle44805,11.0,b,,True,152.912548,-31.4661813,,POINT (152.912548 -31.4661813),0.9514777184008222,node69936372,11.0,b,,True,node69936372,11.0,b,,True,152.91242,-31.4664574,,POINT (152.91242 -31.4664574)
5.759185951606101e-06,cable3338870,,54,915,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777214672235,cubicle44805,11.0,b,,True,cubicle44805,11.0,b,,True,152.912548,-31.4661813,,POINT (152.912548 -31.4661813),0.9514777213543066,cn-cable3338870-t2,11.0,b,,True,cn-cable3338870-t2,11.0,b,,True,152.912601,-31.4662289,,POINT (152.912601 -31.4662289)
1.1518385384977102e-05,cable1179228,,54,461,0.0124726688,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777214672235,cubicle44805,11.0,b,,True,cubicle44805,11.0,b,,True,152.912548,-31.4661813,,POINT (152.912548 -31.4661813),0.9514777211855481,cubicle49326,11.0,b,,True,cubicle49326,11.0,b,,True,152.912531,-31.4661688,,POINT (152.912531 -31.4661688)
2.3036748103773707e-05,cable1136506,,54,411,0.0256260149,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777214672235,cubicle44805,11.0,b,,True,cubicle44805,11.0,b,,True,152.912548,-31.4661813,,POINT (152.912548 -31.4661813),0.9514777203097785,cubicle42550,11.0,b,,True,cubicle42550,11.0,b,,True,152.912303,-31.4660857,,POINT (152.912303 -31.4660857)
2.3036754861453487e-05,cable1225387,,119,70,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777706148067,node67193326,11.0,b,,True,node67193326,11.0,b,,True,152.916167,-31.4685306,,POINT (152.916167 -31.4685306),0.9514777701631393,cubicle40258,11.0,b,,True,cubicle40258,11.0,b,,True,152.916164,-31.4685439,,POINT (152.916164 -31.4685439)
6.335111804162439e-05,cable1158580,,119,671,0.053218028199999996,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777706148067,node67193326,11.0,b,,True,node67193326,11.0,b,,True,152.916167,-31.4685306,,POINT (152.916167 -31.4685306),0.9514777640046598,node67193367,11.0,b,,True,node67193367,11.0,b,,True,152.915621,-31.4684345,,POINT (152.915621 -31.4684345)
9.790620994754651e-05,cable1155492,,119,258,0.0442838848,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777706148067,node67193326,11.0,b,,True,node67193326,11.0,b,,True,152.916167,-31.4685306,,POINT (152.916167 -31.4685306),0.9514777621141222,node67193435,11.0,b,,True,node67193435,11.0,b,,True,152.916622,-31.4686107,,POINT (152.916622 -31.4686107)
5.543161465170618e-06,cable3341624,,139,847,0.0100666724,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588994967808,cubicle34229,11.0,b,,True,cubicle34229,11.0,b,,True,152.894713,-31.4632047,,POINT (152.894713 -31.4632047),0.9885588993873747,cn-cable3341624-t2,11.0,b,,True,cn-cable3341624-t2,11.0,b,,True,152.894796,-31.4632037,,POINT (152.894796 -31.4632037)
5.543152160888084e-06,cable3341623,,139,27,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588994967808,cubicle34229,11.0,b,,True,cubicle34229,11.0,b,,True,152.894713,-31.4632047,,POINT (152.894713 -31.4632047),0.9885588993880995,cn-cable3341623-t2,11.0,b,,True,cn-cable3341623-t2,11.0,b,,True,152.894735,-31.4630845,,POINT (152.894735 -31.4630845)
4.9888447033780586e-05,geo_schematic_cable36468,,229,232,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589040283997,cn-geo_schematic_cable36468-t1,11.0,b,,True,cn-geo_schematic_cable36468-t1,11.0,b,,True,152.894173,-31.4632777,,POINT (152.894173 -31.4632777),0.9885589030502668,node60264076,11.0,b,,True,node60264076,11.0,b,,True,152.894179,-31.4632651,,POINT (152.894179 -31.4632651)
5.665245348496443e-06,cable1145495,,87,494,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543861992133,node67194808,11.0,b,,True,node67194808,11.0,b,,True,152.905812,-31.4652794,,POINT (152.905812 -31.4652794),0.9672543860881382,cubicle37426,11.0,b,,True,cubicle37426,11.0,b,,True,152.905829,-31.4652718,,POINT (152.905829 -31.4652718)
0.00010197451763641165,cable2767494,,87,634,0.0149078738,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543861992133,node67194808,11.0,b,,True,node67194808,11.0,b,,True,152.905812,-31.4652794,,POINT (152.905812 -31.4652794),0.967254383218603,node67194756,11.0,b,,True,node67194756,11.0,b,,True,152.905675,-31.4652153,,POINT (152.905675 -31.4652153)
1.1330495476577222e-05,cable1112101,,87,460,0.0190047472,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543861992133,node67194808,11.0,b,,True,node67194808,11.0,b,,True,152.905812,-31.4652794,,POINT (152.905812 -31.4652794),0.9672543857770223,cubicle39696,11.0,b,,True,cubicle39696,11.0,b,,True,152.905655,-31.4653839,,POINT (152.905655 -31.4653839)
5.741088377843628e-06,cable3336726,,358,288,0.0149716842,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772986437838,cubicle41441,11.0,b,,True,cubicle41441,11.0,b,,True,152.921683,-31.4712307,,POINT (152.921683 -31.4712307),0.9544772984752594,cn-cable3336726-t2,11.0,b,,True,cn-cable3336726-t2,11.0,b,,True,152.921798,-31.4711394,,POINT (152.921798 -31.4711394)
5.74108381822616e-06,cable3336727,,358,1126,0.0117047217,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772986437838,cubicle41441,11.0,b,,True,cubicle41441,11.0,b,,True,152.921683,-31.4712307,,POINT (152.921683 -31.4712307),0.9544772985120331,cn-cable3336727-t2,11.0,b,,True,cn-cable3336727-t2,11.0,b,,True,152.921564,-31.4712041,,POINT (152.921564 -31.4712041)
5.7591831878558e-06,cable3338205,,164,97,0.0118249263,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777942713275,cubicle49329,11.0,b,,True,cubicle49329,11.0,b,,True,152.914398,-31.4683934,,POINT (152.914398 -31.4683934),0.9514777941378041,cn-cable3338205-t2,11.0,b,,True,cn-cable3338205-t2,11.0,b,,True,152.914291,-31.4684476,,POINT (152.914291 -31.4684476)
5.7592057698186005e-06,cable2767002,,164,192,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777942713275,cubicle49329,11.0,b,,True,cubicle49329,11.0,b,,True,152.914398,-31.4683934,,POINT (152.914398 -31.4683934),0.9514777941584099,node67193147,11.0,b,,True,node67193147,11.0,b,,True,152.91442,-31.4683888,,POINT (152.91442 -31.4683888)
5.759189524277301e-06,cable3338203,,164,246,0.010942447899999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777942713275,cubicle49329,11.0,b,,True,cubicle49329,11.0,b,,True,152.914398,-31.4683934,,POINT (152.914398 -31.4683934),0.9514777941477686,cn-cable3338203-t2,11.0,b,,True,cn-cable3338203-t2,11.0,b,,True,152.91439,-31.4682953,,POINT (152.91439 -31.4682953)
5.54315831364577e-06,cable3341621,,330,996,0.010028749299999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589143734695,cubicle43298,11.0,b,,True,cubicle43298,11.0,b,,True,152.89446,-31.4625887,,POINT (152.89446 -31.4625887),0.9885589142644756,cn-cable3341621-t2,11.0,b,,True,cn-cable3341621-t2,11.0,b,,True,152.894362,-31.4628666,,POINT (152.894362 -31.4628666)
5.543161465170618e-06,cable3341620,,330,1243,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589143734695,cubicle43298,11.0,b,,True,cubicle43298,11.0,b,,True,152.89446,-31.4625887,,POINT (152.89446 -31.4625887),0.988558914264788,cn-cable3341620-t2,11.0,b,,True,cn-cable3341620-t2,11.0,b,,True,152.894343,-31.4627358,,POINT (152.894343 -31.4627358)
7.364821953472018e-05,cable2781901,,1004,245,0.0380924534,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543892085448,node67195503,11.0,b,,True,node67195503,11.0,b,,True,152.906383,-31.4656702,,POINT (152.906383 -31.4656702),0.9672543837080859,node67195527,11.0,b,,True,node67195527,11.0,b,,True,152.906474,-31.4660412,,POINT (152.906474 -31.4660412)
1.1330513226470836e-05,cable1185485,,1004,690,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543892085448,node67195503,11.0,b,,True,node67195503,11.0,b,,True,152.906383,-31.4656702,,POINT (152.906383 -31.4656702),0.967254388986394,cubicle45373,11.0,b,,True,cubicle45373,11.0,b,,True,152.906436,-31.4657088,,POINT (152.906436 -31.4657088)
0.0,geo_schematic_cable23105,,294,431,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235467974261,node59312998,11.0,b,,True,node59312998,11.0,b,,True,152.922377,-31.4684175,,POINT (152.922377 -31.4684175),0.9819235467974261,cn-geo_schematic_cable23105-t2,11.0,b,,True,cn-geo_schematic_cable23105-t2,11.0,b,,True,152.92239,-31.4684282,,POINT (152.92239 -31.4684282)
7.254798733673788e-05,geo_schematic_cable23102,,294,186,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235467974261,node59312998,11.0,b,,True,node59312998,11.0,b,,True,152.922377,-31.4684175,,POINT (152.922377 -31.4684175),0.9819235453750219,cn-geo_schematic_cable23102-t2,11.0,b,,True,cn-geo_schematic_cable23102-t2,11.0,b,,True,152.922378,-31.4684294,,POINT (152.922378 -31.4684294)
5.6626193442344685e-06,cable3338229,,597,823,0.0103408035,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038160877742,cubicle33777,11.0,b,,True,cubicle33777,11.0,b,,True,152.911282,-31.4683033,,POINT (152.911282 -31.4683033),0.967703815972967,cn-cable3338229-t2,11.0,b,,True,cn-cable3338229-t2,11.0,b,,True,152.91132,-31.4683903,,POINT (152.91132 -31.4683903)
5.662628536958946e-06,cable3338250,,597,234,0.0114274232,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038160877742,cubicle33777,11.0,b,,True,cubicle33777,11.0,b,,True,152.911282,-31.4683033,,POINT (152.911282 -31.4683033),0.9677038159609027,cn-cable3338250-t2,11.0,b,,True,cn-cable3338250-t2,11.0,b,,True,152.911163,-31.468318,,POINT (152.911163 -31.468318)
5.580617741875959e-06,cable3338340,,464,665,0.013158845700000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235369574724,node101116406,11.0,b,,True,node101116406,11.0,b,,True,152.921941,-31.4685613,,POINT (152.921941 -31.4685613),0.9819235368134938,cn-cable3338340-t2,11.0,b,,True,cn-cable3338340-t2,11.0,b,,True,152.921824,-31.4686239,,POINT (152.921824 -31.4686239)
4.464489552664518e-05,cable1139853,,464,550,0.0423393361,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235369574724,node101116406,11.0,b,,True,node101116406,11.0,b,,True,152.921941,-31.4685613,,POINT (152.921941 -31.4685613),0.9819235332514048,node22955028,11.0,b,,True,node22955028,11.0,b,,True,152.921499,-31.4685212,,POINT (152.921499 -31.4685212)
5.580614654645641e-06,cable3338343,,464,735,0.012385458,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235369574724,node101116406,11.0,b,,True,node101116406,11.0,b,,True,152.921941,-31.4685613,,POINT (152.921941 -31.4685613),0.9819235368219559,cn-cable3338343-t2,11.0,b,,True,cn-cable3338343-t2,11.0,b,,True,152.922012,-31.4686541,,POINT (152.922012 -31.4686541)
5.580614654645639e-06,cable3713958,,32,1197,0.0116575638,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235338823148,cubicle77072,11.0,b,,True,cubicle77072,11.0,b,,True,152.922029,-31.4684298,,POINT (152.922029 -31.4684298),0.9819235337547626,cn-cable3713958-t2,11.0,b,,True,cn-cable3713958-t2,11.0,b,,True,152.922078,-31.4683339,,POINT (152.922078 -31.4683339)
0.0,cable3338342,,32,910,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235338823148,cubicle77072,11.0,b,,True,cubicle77072,11.0,b,,True,152.922029,-31.4684298,,POINT (152.922029 -31.4684298),0.9819235338823148,node101116426,11.0,b,,True,node101116426,11.0,b,,True,152.922086,-31.4684897,,POINT (152.922086 -31.4684897)
3.76165250441045e-12,cable2768858,,999,854,0.018921546299999998,0.1274,0.093,0.001,0.0,1000.0,1.0,1,,True,0.9984710117711761,node67195949,11.0,b,,True,node67195949,11.0,b,,True,152.909416,-31.4663619,,POINT (152.909416 -31.4663619),0.9984710117711814,node67195950,11.0,b,,True,node67195950,11.0,b,,True,152.907851,-31.4664014,,POINT (152.907851 -31.4664014)
0.0003288861592806316,cable2768859,,999,639,0.314806902,0.1274,0.093,0.001,0.0,1000.0,1.0,1,,True,0.9984710117711761,node67195949,11.0,b,,True,node67195949,11.0,b,,True,152.909416,-31.4663619,,POINT (152.909416 -31.4663619),0.9984463168345081,node67195932,11.0,b,,True,node67195932,11.0,b,,True,152.907773,-31.466393,,POINT (152.907773 -31.466393)
2.8213075479453322e-11,cable1508105,,177,55,0.0352831702,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9990955952129624,node29539811,11.0,b,,True,node29539811,11.0,b,,True,152.900033,-31.4662794,,POINT (152.900033 -31.4662794),0.9990955952129636,node29539817,11.0,b,,True,node29539817,11.0,b,,True,152.899709,-31.4661267,,POINT (152.899709 -31.4661267)
1.4664527431544236e-11,cable1508110,,177,567,0.0443029076,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9990955952129624,node29539811,11.0,b,,True,node29539811,11.0,b,,True,152.900033,-31.4662794,,POINT (152.900033 -31.4662794),0.9990955952129631,node150179237,11.0,b,,True,node150179237,11.0,b,,True,152.899895,-31.4666596,,POINT (152.899895 -31.4666596)
2.0738773579482144e-11,geo_schematic_cable25611,,159,920,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995039703459819,cn-geo_schematic_cable25611-t1,11.0,b,,True,cn-geo_schematic_cable25611-t1,11.0,b,,True,152.895616,-31.4649294,,POINT (152.895616 -31.4649294),0.9995039703459825,node59607016,11.0,b,,True,node59607016,11.0,b,,True,152.895629,-31.4649257,,POINT (152.895629 -31.4649257)
0.0,cable1198988,,623,1104,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477790675402,node67193045,11.0,b,,True,node67193045,11.0,b,,True,152.914348,-31.4690604,,POINT (152.914348 -31.4690604),0.951477790675402,node102517050,11.0,b,,True,node102517050,11.0,b,,True,152.914193,-31.4691053,,POINT (152.914193 -31.4691053)
1.151839172140026e-05,cable1182985,,623,620,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477790675402,node67193045,11.0,b,,True,node67193045,11.0,b,,True,152.914348,-31.4690604,,POINT (152.914348 -31.4690604),0.9514777904495676,cubicle33467,11.0,b,,True,cubicle33467,11.0,b,,True,152.914179,-31.4691294,,POINT (152.914179 -31.4691294)
1.3825849052988093e-11,busbar254547,,1217,525,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.999346715336358,cn-busbar254547-t1,11.0,b,,True,cn-busbar254547-t1,11.0,b,,True,152.893651,-31.4661026,,POINT (152.893651 -31.4661026),0.9993467153363582,node84142412,11.0,b,,True,node84142412,11.0,b,,True,152.89365,-31.4661027,,POINT (152.89365 -31.4661027)
5.665245755820081e-06,cable3338660,,593,835,0.011712224600000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967254380997099,cubicle47655,11.0,b,,True,cubicle47655,11.0,b,,True,152.905658,-31.4651922,,POINT (152.905658 -31.4651922),0.9672543808670054,cn-cable3338660-t2,11.0,b,,True,cn-cable3338660-t2,11.0,b,,True,152.905606,-31.4650968,,POINT (152.905606 -31.4650968)
5.665248683365866e-06,cable3338661,,593,535,0.0117592049,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967254380997099,cubicle47655,11.0,b,,True,cubicle47655,11.0,b,,True,152.905658,-31.4651922,,POINT (152.905658 -31.4651922),0.9672543808664836,cn-cable3338661-t2,11.0,b,,True,cn-cable3338661-t2,11.0,b,,True,152.905779,-31.4651718,,POINT (152.905779 -31.4651718)
3.906429329920984e-05,cable2187593,,572,400,0.010921492199999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235256644585,node79636605,11.0,b,,True,node79636605,11.0,b,,True,152.921534,-31.4683737,,POINT (152.921534 -31.4683737),0.9819235248279703,node36726535,11.0,b,,True,node36726535,11.0,b,,True,152.92143,-31.4683488,,POINT (152.92143 -31.4683488)
5.0225538033852525e-05,cable2972155,,572,86,0.0123183185,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235256644585,node79636605,11.0,b,,True,node79636605,11.0,b,,True,152.921534,-31.4683737,,POINT (152.921534 -31.4683737),0.9819235244514224,node79493065,11.0,b,,True,node79493065,11.0,b,,True,152.921494,-31.4683443,,POINT (152.921494 -31.4683443)
