,vm_pu,name,vn_kv,type
558,0.951477790221375,cn-cable3338877-t2,11.0,b
559,0.9677038276292048,cubicle37179,11.0,b
560,0.9544771913035881,node35592659,11.0,b
561,0.9672543955780609,cubicle41966,11.0,b
562,0.9977262130032373,cn-busbar83739-t1,11.0,b
563,0.9514778005954029,node57578127,11.0,b
564,0.9514777913310243,cubicle49332,11.0,b
565,0.9985817546555635,cn-cable1169914-t1,11.0,b
566,0.9984841115612791,node161553414,11.0,b
567,0.9677038341084594,node65782801,11.0,b
568,0.9677038450424964,node69876702,11.0,b
569,0.9677038715500135,cn-geo_schematic_cable27950-t1,11.0,b
570,0.9885589198251802,node67830839,11.0,b
571,0.9514777435746482,cn-cable3338916-t2,11.0,b
572,0.9984462901867175,node24046352,11.0,b
573,0.9995039643016538,cn-geo_schematic_cable380328-t1,11.0,b
574,0.9984841447841774,node69876550,11.0,b
575,0.9819235006614931,node22951175,11.0,b
576,0.9514777972594466,cubicle43678,11.0,b
577,0.9544772614533765,cubicle40374,11.0,b
578,0.9984462901867175,cn-busbar85063-t2,11.0,b
579,0.9885589071474303,cubicle34229,11.0,b
580,0.9672543868676954,cubicle46514,11.0,b
581,0.998484098292813,cn-busbar355169-t1,11.0,b
582,0.9677038308013794,node69876775,11.0,b
583,0.9677038545733255,cubicle41722,11.0,b
584,0.9885589116790495,cn-geo_schematic_cable36502-t2,11.0,b
585,0.951477754503527,node67193235,11.0,b
586,,node23214017,11.0,b
587,0.9514777811081677,node67193623,11.0,b
588,0.9819234936577952,cn-cable3338286-t2,11.0,b
589,0.9514777847994461,node102517050,11.0,b
590,0.9672543869128863,cn-cable3338649-t2,11.0,b
591,0.9544772827851766,cn-geo_schematic_cable34386-t2,11.0,b
592,0.9990955938792712,node29539793,11.0,b
593,0.9677038420849717,cn-cable3338853-t2,11.0,b
594,0.9677038622193158,node65782916,11.0,b
595,0.9514777678420854,cubicle41292,11.0,b
596,0.9672543911688338,cn-geo_schematic_cable137654-t2,11.0,b
597,0.9544773004521157,node58449861,11.0,b
598,0.9514777585827725,cn-cable3338994-t2,11.0,b
599,0.9981406299723389,cn-busbar88081-t2,11.0,b
600,0.9885589290597762,cn-cable3341614-t2,11.0,b
601,0.9677038391563568,cubicle48514,11.0,b
602,0.9984841115509322,cn-busbar355177-t2,11.0,b
603,0.9993467152494703,node33409252,11.0,b
604,0.9514777562433555,cubicle43556,11.0,b
605,0.9514777687855038,cn-cable3338933-t2,11.0,b
606,0.9672543868049597,cn-cable3338647-t2,11.0,b
607,0.9672543914759655,cn-cable3338687-t2,11.0,b
608,0.951477748160613,cn-cable3338156-t2,11.0,b
609,0.95147778230723,cn-geo_schematic_cable14468-t1,11.0,b
610,0.9514777481538227,cn-cable3338155-t2,11.0,b
611,0.951477788011155,cubicle48205,11.0,b
612,0.9514777701100777,cn-cable3338144-t2,11.0,b
613,0.9544772352816843,node60063841,11.0,b
614,0.9978799571072285,node23212106,11.0,b
615,0.954477294145529,cn-cable3336328-t2,11.0,b
616,0.9677038361371995,cn-cable3338219-t2,11.0,b
617,0.9983057475690009,cn-cable3341083-t2,11.0,b
618,0.9514777595862349,cn-cable3338906-t2,11.0,b
619,0.9514777536421539,node67193267,11.0,b
620,0.951477785240298,node67193066,11.0,b
621,0.999860353511753,node34701112,11.0,b
622,0.9514777578923733,cubicle44684,11.0,b
623,0.967254376431019,cubicle45191,11.0,b
624,0.9984462901867175,cn-busbar85064-t1,11.0,b
625,0.9544771928821492,node61288125,11.0,b
626,0.9514777270601981,node71578372,11.0,b
627,0.9514777465913066,cn-cable3338153-t2,11.0,b
628,0.9544772352816843,node69935313,11.0,b
629,0.9514777842928275,cubicle34608,11.0,b
630,,cn-cable3342606-t2,11.0,b
631,0.9514777580158094,cubicle39130,11.0,b
632,0.9514777740917343,cubicle34488,11.0,b
633,0.9544772330458611,cubicle48302,11.0,b
634,0.9981453295626548,cn-simulated24502843_202755-t2,11.0,b
635,0.9514777264949752,cn-cable3338909-t2,11.0,b
636,0.967254410476905,node74192331,11.0,b
637,0.9514778067382209,cn-cable3339041-t2,11.0,b
638,0.9885589093687952,cn-cable3341628-t2,11.0,b
639,0.9672543708537686,node67194635,11.0,b
640,0.998027592636686,cn-busbar254957-t2,11.0,b
641,0.9984710116554919,node67195949,11.0,b
642,0.9998104178504725,cn-cable1219505-t2,11.0,b
643,0.9514777973931513,cubicle34596,11.0,b
644,0.9885589570587863,node84281775,11.0,b
645,0.9514777834364017,node57578136,11.0,b
646,0.954477233202029,cn-cable3336743-t2,11.0,b
647,0.9819234952469992,cn-geo_schematic_cable196969-t1,11.0,b
648,0.9544772881828494,cn-geo_schematic_cable22433-t2,11.0,b
649,0.9982101099756946,node23378216,11.0,b
650,0.9514777998592578,cubicle41298,11.0,b
651,0.9514778424263775,node84625474,11.0,b
652,0.9514777804759348,cn-cable3339093-t2,11.0,b
653,0.9989276280134848,node22997808,11.0,b
654,0.9995039643016531,cn-geo_schematic_cable25607-t1,11.0,b
655,0.951477780101451,cn-cable3338922-t2,11.0,b
656,0.951477755560684,cubicle45944,11.0,b
657,0.9993467152494718,cn-busbar254547-t1,11.0,b
658,0.9514777740917342,cubicle46978,11.0,b
659,0.9514777568418129,cubicle47088,11.0,b
660,0.9993467152494703,node84142381,11.0,b
661,0.9544772160968622,cn-cable3336356-t2,11.0,b
662,0.9819235017283013,cn-cable3255752-t2,11.0,b
663,0.9991452684092293,cn-simulated29539706_245936-t2,11.0,b
664,0.9672543765518161,node67196314,11.0,b
665,0.954477261462668,cn-cable3336740-t2,11.0,b
666,0.9544772570050979,cn-cable3336323-t2,11.0,b
667,0.9514777678854666,cubicle36743,11.0,b
668,0.9677038444208161,cn-cable3338850-t2,11.0,b
669,0.9885589074056297,node67830893,11.0,b
670,0.9989276280143659,node84230717,11.0,b
671,0.9514777561304386,cn-cable3338954-t2,11.0,b
672,0.9514777572157826,node71579209,11.0,b
673,0.9672543880233606,cn-cable3338743-t2,11.0,b
674,0.9990955938792835,node29539811,11.0,b
675,0.954477208341655,cubicle50485,11.0,b
676,0.9514777764554206,cubicle46985,11.0,b
677,0.9514777554296926,cn-cable3338170-t2,11.0,b
678,0.9677038590043495,node74598346,11.0,b
679,0.9979930387751513,node23176244,11.0,b
680,0.9677038568712513,node65782938,11.0,b
681,0.9819235209849264,node59313009,11.0,b
682,0.9677038534589973,cn-cable3339124-t2,11.0,b
683,0.9672543984808021,node67194808,11.0,b
684,0.9514777685629674,node71578952,11.0,b
685,0.9514777811780637,node156687033,11.0,b
686,0.9514777623383105,node69622925,11.0,b
687,0.9514777702436061,cubicle39124,11.0,b
688,0.9819235137074509,cn-cable3256247-t2,11.0,b
689,0.9819235004010948,cn-cable1194928-t2,11.0,b
690,0.9819234920702777,cubicle111007,11.0,b
691,0.9544772136343248,node69935978,11.0,b
692,0.9514777153096396,cubicle49326,11.0,b
693,0.9819235058588212,cn-cable3338345-t2,11.0,b
694,0.9514777470704342,cn-cable3338154-t2,11.0,b
695,0.9677038387138408,cn-cable3339122-t2,11.0,b
696,1.0,cn-hv_feeder13550-source-t1,11.0,b
697,0.997726222124228,node24039676,11.0,b
698,0.9989276280143654,node35224015,11.0,b
699,0.9980527240026049,cn-cable3517570-t2,11.0,b
700,0.9514777972802342,cn-cable3338943-t2,11.0,b
701,0.9990955938792846,node29539817,11.0,b
702,0.9544772189242088,cn-cable3336354-t2,11.0,b
703,0.9672543844541941,cubicle44239,11.0,b
704,0.9514777437192732,cubicle42435,11.0,b
705,0.9514777561304385,cubicle50353,11.0,b
706,0.9514778069761637,node22951202,11.0,b
707,0.9544772319831558,cubicle49365,11.0,b
708,0.9677038268704826,cubicle36039,11.0,b
709,0.9514777515282159,node67193477,11.0,b
710,0.9672543825191576,node67195730,11.0,b
711,0.9885589070380242,cn-cable3341624-t2,11.0,b
712,0.9677038678862384,node59740704,11.0,b
713,0.9672543821158035,cubicle34374,11.0,b
714,0.9677038610439065,cn-cable3338213-t2,11.0,b
715,0.998794323027989,cn-cable2937658-t2,11.0,b
716,0.9677038435923045,node69877043,11.0,b
717,0.9984462901867175,node24234571,11.0,b
718,0.998434455888381,node57577957,11.0,b
719,0.9514778015721095,node22943741,11.0,b
720,0.9986895978782382,cn-cable1236611-t2,11.0,b
721,0.9983410195304343,cn-cable1134809-t1,11.0,b
722,0.9885589069478672,cn-cable3341626-t2,11.0,b
723,0.9672543745536607,cn-cable3338645-t2,11.0,b
724,0.9514777955415763,cn-cable3339036-t2,11.0,b
725,0.99848409165858,node161553366,11.0,b
726,0.9514777882718125,cn-cable3338203-t2,11.0,b
727,0.9677038366536075,node69876732,11.0,b
728,0.967703839035875,cn-cable3338251-t2,11.0,b
729,0.9672543745495723,cn-cable3338640-t2,11.0,b
730,0.9819235095870392,cn-cable3338343-t2,11.0,b
731,0.967703839378404,node69876993,11.0,b
732,0.951477714433871,cubicle42550,11.0,b
733,0.967254369551005,node31975399,11.0,b
734,0.9677038691074942,node59740701,11.0,b
735,0.9885589093372791,cn-cable3341622-t2,11.0,b
736,0.9672544064782075,node101117485,11.0,b
737,0.9819235181401161,cn-geo_schematic_cable23101-t1,11.0,b
738,0.9544772352816843,cn-geo_schematic_cable34381-t2,11.0,b
739,0.9514778424263775,node73296155,11.0,b
740,0.9544772618543358,node69935872,11.0,b
741,0.9819234947865151,cubicle77076,11.0,b
742,0.9995039643016531,cn-geo_schematic_cable25609-t2,11.0,b
743,0.9514777810651467,cubicle48092,11.0,b
744,0.9514777542776927,cubicle40264,11.0,b
745,0.954477257444818,cn-cable3336324-t2,11.0,b
746,0.9993467444854734,node23167833,11.0,b
747,0.9984840783901143,node69876538,11.0,b
748,0.9514777903596214,cubicle50472,11.0,b
749,0.9677038448204491,cubicle43981,11.0,b
750,0.9514778013707411,cn-cable3255759-t2,11.0,b
751,0.9514777587124459,cubicle34495,11.0,b
752,0.9544772830757452,cn-cable3336389-t2,11.0,b
753,,node29539471,11.0,b
754,0.954477216092634,cn-cable3336357-t2,11.0,b
755,0.9544771968827122,cn-cable2797799-t2,11.0,b
756,0.9677038311488372,cubicle41727,11.0,b
757,0.9819235138729003,node22932783,11.0,b
758,0.9514777568721252,cn-cable3338998-t2,11.0,b
759,0.9980868710277324,node103968618,11.0,b
760,0.9544772347796804,cubicle49393,11.0,b
761,0.9672544078111097,cn-geo_schematic_cable1684-t2,11.0,b
762,0.9885589511437314,cn-geo_schematic_cable233327-t1,11.0,b
763,0.9514777855804345,cubicle35729,11.0,b
764,0.9672543698923389,node67194604,11.0,b
765,0.997726249487199,node24039686,11.0,b
766,0.967703843060556,cubicle50767,11.0,b
767,0.9544772835287061,cubicle41441,11.0,b
768,0.9672543802865995,cubicle49885,11.0,b
769,0.9819235004938746,cubicle36841,11.0,b
770,0.9984841314950184,node161553383,11.0,b
771,0.9514778014591926,cubicle50462,11.0,b
772,0.9885589232120773,cubicle48965,11.0,b
773,0.9514777581182076,node102516890,11.0,b
774,0.9819234952469992,cn-geo_schematic_cable196966-t2,11.0,b
775,0.9514777701134598,cn-cable3338147-t2,11.0,b
776,0.9885589197164987,cubicle50477,11.0,b
777,0.9677038432592336,cubicle42859,11.0,b
778,0.9979461085467293,cn-cable1230482-t1,11.0,b
779,0.9993191032241401,node141770964,11.0,b
780,,node29539610,11.0,b
781,0.9514777885389201,cn-cable3338187-t2,11.0,b
782,0.9672543801220951,node67195187,11.0,b
783,0.9819235065088994,cn-cable3338322-t2,11.0,b
784,0.9514777468446004,cn-cable3731921-t2,11.0,b
785,0.9514777972649653,cn-cable3338942-t2,11.0,b
786,0.9544772827851766,node60063905,11.0,b
787,0.9514777990046038,cubicle40156,11.0,b
788,0.9672544008133788,node67196002,11.0,b
789,0.9672543782010458,cn-cable3338745-t2,11.0,b
790,0.9672543721320879,node31975379,11.0,b
791,0.9544772333290223,cubicle42569,11.0,b
792,0.9995536727132079,cn-busbar87065-t1,11.0,b
793,0.9514777936705945,node102516800,11.0,b
794,0.9819235060164813,node22955028,11.0,b
795,0.9672543843009325,cn-cable3338471-t2,11.0,b
796,0.9819234932775136,node79493025,11.0,b
797,0.967703849975492,node35592773,11.0,b
798,0.9672543953058216,cn-cable3338473-t2,11.0,b
799,0.9992970015292838,cn-busbar251729-t2,11.0,b
800,0.9514777739460321,cn-cable3338934-t2,11.0,b
801,0.988558923071288,cn-cable3341612-t2,11.0,b
802,0.9993467023591691,node151101321,11.0,b
803,0.9993467152494708,node83235274,11.0,b
804,0.9677038739925328,node59740741,11.0,b
805,0.9677038615023349,cn-cable3338212-t2,11.0,b
806,0.9672543696484883,cn-cable3338485-t2,11.0,b
807,0.9819235004426613,cn-cable1151657-t2,11.0,b
808,0.9677038361433907,cn-cable3338218-t2,11.0,b
809,0.9514777552911545,cn-cable3338171-t2,11.0,b
810,0.9980275926366851,node84144930,11.0,b
811,0.9819234888503239,cn-cable3338324-t2,11.0,b
812,0.9989144827531244,cn-cable2937656-t2,11.0,b
813,0.9672544079954197,cn-cable3338664-t2,11.0,b
814,0.9677038645555288,cn-geo_schematic_cable27942-t2,11.0,b
815,0.9977262586081898,node160200990,11.0,b
816,0.954477257601996,cn-cable3269446-t2,11.0,b
817,,node29539432,11.0,b
818,0.9677038549056156,cn-cable3338210-t2,11.0,b
819,0.967254388351873,node67195678,11.0,b
820,0.9672544031562367,node67195498,11.0,b
821,,node29539482,11.0,b
822,0.9544772616292118,cubicle34708,11.0,b
823,0.9544772329209125,cn-cable3336329-t2,11.0,b
824,0.9544772346380285,cn-cable3336718-t2,11.0,b
825,0.9514777582889422,cn-cable3338946-t2,11.0,b
826,0.9984841115302386,cn-busbar355183-t2,11.0,b
827,0.9672544081443254,cubicle38562,11.0,b
828,0.9983821354472785,cn-cable2865574-t2,11.0,b
829,0.9672544083664758,node67195431,11.0,b
830,0.9672543767089727,cubicle44051,11.0,b
831,0.954477249805833,cn-cable2879802-t2,11.0,b
832,0.9672543958785659,cubicle43093,11.0,b
833,0.9514777485097832,node67193520,11.0,b
834,0.9544772502532772,node60063771,11.0,b
835,0.9995039643016539,cn-geo_schematic_cable25610-t2,11.0,b
836,0.9977262312452182,node24039677,11.0,b
837,0.9514777510191496,cn-cable3338150-t2,11.0,b
838,0.9977262403662087,cn-busbar83731-t1,11.0,b
839,0.9544772041522667,cn-cable3336369-t2,11.0,b
840,,node29539588,11.0,b
841,0.967254401142769,cn-cable3338667-t2,11.0,b
842,0.9819235003684207,cn-cable1191398-t2,11.0,b
843,0.9677038448985903,cn-cable3338851-t2,11.0,b
844,0.9514777611426675,cn-cable3338992-t2,11.0,b
845,0.9992970015292838,node83235357,11.0,b
846,0.9885589126571827,cn-geo_schematic_cable36501-t2,11.0,b
847,0.9989276280143659,cn-busbar255620-t2,11.0,b
848,0.967703844266715,cn-cable3338855-t2,11.0,b
849,0.954477203236364,cubicle35740,11.0,b
850,0.9514777902404897,cn-cable3338878-t2,11.0,b
851,0.9514777988750288,cn-cable3338901-t2,11.0,b
852,0.9514777806564995,cubicle40252,11.0,b
853,0.9998603535125533,cn-cable2122109-t2,11.0,b
854,0.9677038552066946,cn-cable3338281-t2,11.0,b
855,0.9984463034551181,cn-busbar85068-t2,11.0,b
856,0.9544771909805053,cn-cable3338327-t2,11.0,b
857,0.9514777435771331,cn-cable3338920-t2,11.0,b
858,,node23179827,11.0,b
859,0.9514777635026606,cn-cable3338176-t2,11.0,b
860,0.9544772832165445,cubicle47128,11.0,b
861,0.9544772318705935,cn-cable3336710-t2,11.0,b
862,0.9514777511731413,cn-cable3338157-t2,11.0,b
863,0.9819234946554106,cn-cable3338320-t2,11.0,b
864,0.9819235152953056,cn-simulated22932783_101448-t1,11.0,b
865,0.981923493101122,cn-cable4191430-t2,11.0,b
866,0.9995039643016528,cn-geo_schematic_cable25609-t1,11.0,b
867,0.951477753298206,cn-cable3338183-t2,11.0,b
868,0.9514778024762505,cn-cable3255757-t2,11.0,b
869,0.9672543794223623,cn-cable3977132-t2,11.0,b
870,0.9514777539387441,cn-cable3338182-t2,11.0,b
871,0.9677038429287046,cn-cable3338257-t2,11.0,b
872,0.967254388007704,cn-cable3338685-t2,11.0,b
873,0.998484098292813,cn-busbar355167-t2,11.0,b
874,0.9514777935576775,cubicle47094,11.0,b
875,0.9544772502532772,node69935613,11.0,b
876,0.9819234896275812,cubicle111008,11.0,b
877,0.9677038390180293,cn-cable3338252-t2,11.0,b
878,0.9514777968330368,cn-cable3338207-t2,11.0,b
879,0.9544772038445605,cn-cable3336384-t2,11.0,b
880,0.954477190894346,cn-simulated23030576_100934-t2,11.0,b
881,0.9514777934949632,cn-cable3338879-t2,11.0,b
882,0.9982101001548883,cn-simulated23378216_40739-t2,11.0,b
883,0.9983410260444221,node23121435,11.0,b
884,0.9672543955001942,node67194756,11.0,b
885,0.9672543762834536,cn-cable3338681-t2,11.0,b
886,0.9993467152371116,cn-cable1155376-t1,11.0,b
887,0.9819235016350957,cn-simulated22959534_100929-t2,11.0,b
888,0.9677038287827886,cn-cable3338226-t2,11.0,b
889,0.9544772613210702,cn-cable3336326-t2,11.0,b
890,0.9885589291191352,cn-cable3341618-t2,11.0,b
891,0.9995537610126902,cn-simulated23398575_99463-t2,11.0,b
892,0.9672543705053372,cn-cable3338486-t2,11.0,b
893,0.9514778018418586,node57578126,11.0,b
894,0.9677038447140539,cn-cable3338217-t2,11.0,b
895,0.9672543696620801,node67194574,11.0,b
896,0.9514777534147265,cubicle36860,11.0,b
897,0.9885589070387488,cn-cable3341623-t2,11.0,b
898,0.9514777105766221,cubicle42556,11.0,b
899,0.9544772346496925,cn-cable3336717-t2,11.0,b
900,0.9995536727339227,node173091586,11.0,b
901,0.9514777934447605,cn-cable3338185-t2,11.0,b
902,0.9819235065198388,cn-cable3713958-t2,11.0,b
903,0.95147775341632,cubicle38002,11.0,b
904,0.9672543784762057,cn-cable3338747-t2,11.0,b
905,0.9975416680151746,node23253360,11.0,b
906,0.9514777437192729,cubicle50360,11.0,b
907,0.9677038483472102,cn-cable3339121-t2,11.0,b
908,0.954477210627991,cn-cable3336360-t2,11.0,b
909,0.9544772081907507,cn-cable3338329-t2,11.0,b
910,0.967703842926163,node69877060,11.0,b
911,0.9819235066473911,node101116426,11.0,b
912,0.9514777804075343,cn-cable3338923-t2,11.0,b
913,0.9672543769265214,node67194685,11.0,b
914,0.9514777969634204,cubicle42546,11.0,b
915,0.9677038618042585,node23086949,11.0,b
916,0.9514777556572447,cn-cable3338159-t2,11.0,b
917,0.9672543794121785,cn-cable3338465-t2,11.0,b
918,0.9979461176674792,node23052190,11.0,b
919,0.9677038431409422,cn-cable3338255-t2,11.0,b
920,0.951477792305227,node67193212,11.0,b
921,0.9677038483320061,cn-cable3339120-t2,11.0,b
922,0.9514777802310166,cn-cable3339095-t2,11.0,b
923,0.9514777738305453,cubicle33349,11.0,b
924,0.9885589291887698,cubicle34222,11.0,b
925,0.9677038489451567,cubicle37174,11.0,b
926,0.9993467152494706,cn-busbar251718-t1,11.0,b
927,0.9672543867288144,cn-cable3338480-t2,11.0,b
928,0.9514777865328461,cn-cable3339092-t2,11.0,b
929,0.9544771946106791,cn-cable3336387-t2,11.0,b
930,0.9885589198251803,cn-geo_schematic_cable36513-t2,11.0,b
931,0.9677038250275888,cn-cable3339097-t2,11.0,b
932,0.9544772130362704,cubicle47083,11.0,b
933,0.9672543821615518,cn-cable3338683-t2,11.0,b
934,0.9885589292410529,cn-cable3341616-t2,11.0,b
935,0.9677038673311185,node59740715,11.0,b
936,0.9672543931485984,cn-cable3338660-t2,11.0,b
937,0.9995039643016542,node74891570,11.0,b
938,0.999346715249472,node84142372,11.0,b
939,0.9544771955866268,cn-cable3255753-t2,11.0,b
940,0.9672543765747182,cn-cable3338746-t2,11.0,b
941,0.9885589155915806,node74192759,11.0,b
942,0.9672543869244223,cubicle32899,11.0,b
943,0.95147778230723,cn-geo_schematic_cable1840-t2,11.0,b
944,0.9672543870354975,cubicle34140,11.0,b
945,0.9544772121216258,cn-cable3336358-t2,11.0,b
946,0.9983057475457624,cn-cable4185370-t2,11.0,b
947,0.9544772108304459,cn-cable3336364-t2,11.0,b
948,0.9982101001548883,cn-cable1237990-t1,11.0,b
949,0.9677038552151767,cn-cable3338280-t2,11.0,b
950,0.9544772135217625,cubicle47109,11.0,b
951,0.9672543811359378,cn-cable3338481-t2,11.0,b
952,0.9514777739452722,cn-cable3338935-t2,11.0,b
953,0.9677038532653471,cn-cable3338215-t2,11.0,b
954,0.9544772959290221,cn-cable3719711-t2,11.0,b
955,0.9677038645555288,cn-geo_schematic_cable27944-t1,11.0,b
956,0.9544772907717767,cn-geo_schematic_cable22430-t1,11.0,b
957,0.9544772830858149,node69935824,11.0,b
958,0.9514777511719207,cn-cable3338158-t2,11.0,b
959,0.9983182368396677,node69876900,11.0,b
960,0.9980275926366866,cn-busbar254971-t2,11.0,b
961,0.9544772033489262,cubicle33478,11.0,b
962,0.9677038310183589,cn-cable3338224-t2,11.0,b
963,0.9993467023281009,cn-busbar87085-t2,11.0,b
964,0.951477757511404,cn-cable3338953-t2,11.0,b
965,0.9885589488614234,cn-geo_schematic_cable233372-t2,11.0,b
966,0.9993467765895075,node23167832,11.0,b
967,0.9819235195625214,cn-geo_schematic_cable23105-t2,11.0,b
968,0.9981406496141157,node24068798,11.0,b
969,0.981923500661494,node84625697,11.0,b
970,0.9672544146977633,cn-geo_schematic_cable14579-t1,11.0,b
971,0.9544773092319575,node58449867,11.0,b
972,0.9544772194399824,node69936106,11.0,b
973,0.9672543797555895,node67195160,11.0,b
974,0.9514778007274184,cn-simulated22943741_144044-t2,11.0,b
975,0.9995039643016538,node173091623,11.0,b
976,0.967254374679793,node31975369,11.0,b
977,0.9979930353213647,cn-simulated23176244_40735-t2,11.0,b
978,0.9995039643016538,node173091624,11.0,b
979,0.9677038446811326,cn-cable3339127-t2,11.0,b
980,0.9984841115405854,node161553438,11.0,b
981,0.9544771927283451,cn-cable2727648-t2,11.0,b
982,0.967254376431019,node57578180,11.0,b
983,0.9984463167235188,node67195932,11.0,b
984,0.9977262038822464,cn-busbar83739-t2,11.0,b
985,0.9514777905854557,node71578689,11.0,b
986,0.9819235243768176,cn-geo_schematic_cable23100-t2,11.0,b
987,0.9819234942622564,node79493008,11.0,b
988,0.9514777583979694,cn-cable3338947-t2,11.0,b
989,0.951477767428492,cn-cable3339042-t2,11.0,b
990,0.9514777886851712,cubicle50469,11.0,b
991,0.9979461085467293,cn-simulated23052190_40598-t2,11.0,b
992,0.9514777611385333,cn-cable3338993-t2,11.0,b
993,0.9514777893080814,cn-geo_schematic_cable14329-t2,11.0,b
994,0.9544772370555521,node69935305,11.0,b
995,0.9995536727235657,node24056328,11.0,b
996,0.9993467152495012,node37903059,11.0,b
997,0.9990955938792769,node29539799,11.0,b
998,0.9672543881541249,cubicle47979,11.0,b
999,0.9677038391213435,cn-cable3342932-t2,11.0,b
1000,0.9514777854618351,cn-cable3338189-t2,11.0,b
1001,0.967254395989641,node67195508,11.0,b
1002,0.951477710802456,node69936363,11.0,b
1003,0.9514777265633072,cn-cable3338907-t2,11.0,b
1004,0.9544772318705935,cn-cable3336712-t2,11.0,b
1005,0.9677038406646553,cn-cable3338254-t2,11.0,b
1006,0.9544772832301182,node58449850,11.0,b
1007,0.9514777577607543,cn-cable3338991-t2,11.0,b
1008,0.9677038803208766,cn-geo_schematic_cable27945-t1,11.0,b
1009,0.9819235181401161,cn-geo_schematic_cable23102-t2,11.0,b
1010,0.9514777569899489,cubicle48199,11.0,b
1011,0.9514777989336439,cn-cable3338941-t2,11.0,b
1012,0.9514777432452215,cn-cable3338917-t2,11.0,b
1013,0.9514777308726987,cn-cable3338915-t2,11.0,b
1014,0.998434455888381,cn-geo_schematic_cable1790-t1,11.0,b
1015,0.9677038715500135,cn-geo_schematic_cable27947-t2,11.0,b
1016,0.9672544080243886,cn-cable3338663-t2,11.0,b
1017,0.9672544296929079,cn-geo_schematic_cable14366-t1,11.0,b
1018,0.954477278277387,node149684990,11.0,b
1019,0.954477203123802,cn-cable3336365-t2,11.0,b
1020,0.9993467152494387,cn-cable2098867-t1,11.0,b
1021,0.9514777852740609,cn-cable3338202-t2,11.0,b
1022,0.99848409165858,cn-busbar355168-t2,11.0,b
1023,0.954477235281684,node69935273,11.0,b
1024,0.9672543784253448,cn-cable3338682-t2,11.0,b
1025,0.9677038689964733,cn-geo_schematic_cable27951-t2,11.0,b
1026,0.9980275926318013,cn-simulated23378215_187645-t2,11.0,b
1027,0.9984841248504387,cn-busbar355176-t1,11.0,b
1028,0.9514777143209541,cn-cable3338865-t2,11.0,b
1029,1.0,cn-cable2122108-t1,11.0,b
1030,0.981923493101122,cn-cable3338288-t2,11.0,b
1031,0.9514777893080814,cn-geo_schematic_cable14586-t1,11.0,b
1032,0.9819234974836172,cubicle77075,11.0,b
1033,0.9995039643016542,node74891588,11.0,b
1034,0.9514777104482032,cn-cable3338874-t2,11.0,b
1035,0.9672543911688338,node57578187,11.0,b
1036,0.9514777479053168,cn-cable3338152-t2,11.0,b
1037,0.9672543786175758,cubicle36626,11.0,b
1038,0.9985817546555635,cn-cable3368615-t2,11.0,b
1039,0.9544772330819122,cubicle43736,11.0,b
1040,0.9544772133377468,cn-cable3336744-t2,11.0,b
1041,0.9989276280143659,cn-busbar255626-t2,11.0,b
1042,0.954477257594355,cn-cable3269445-t2,11.0,b
1043,0.9672543954003804,cn-cable3338472-t2,11.0,b
1044,0.9672543797555896,cubicle45380,11.0,b
1045,0.967254374679793,node65782500,11.0,b
1046,0.9514777533141806,node71578447,11.0,b
1047,0.9677038448567105,cubicle42854,11.0,b
1048,0.9677038362717212,cn-cable3339129-t2,11.0,b
1049,0.9885589195041709,cn-cable3341610-t2,11.0,b
1050,0.9514777431951109,cn-cable3338918-t2,11.0,b
1051,0.9997546614463483,cn-cable1235105-t2,11.0,b
1052,0.998927628014289,node33911479,11.0,b
1053,0.9544772165677737,cubicle36872,11.0,b
1054,0.9544772459979268,cn-cable3977142-t2,11.0,b
1055,0.9677038388717525,cn-cable3339096-t2,11.0,b
1056,0.9885589095054207,cubicle45569,11.0,b
1057,0.9677038621082924,cubicle38307,11.0,b
1058,0.9885589107009165,node60264076,11.0,b
1059,0.9514777121674012,cn-cable3338871-t2,11.0,b
1060,0.951477799729996,cn-cable3338939-t2,11.0,b
1061,0.9980275926366862,node84338465,11.0,b
1062,0.9514777275118652,node71578321,11.0,b
1063,0.9514778232779705,cn-cable3339040-t2,11.0,b
1064,0.9672543956017823,node74192374,11.0,b
1065,0.9672543957071136,cn-cable3338666-t2,11.0,b
1066,0.9514777911882509,cn-cable3338875-t2,11.0,b
1067,0.9544772835649422,cn-cable3336401-t2,11.0,b
1068,0.9672543762421111,cn-cable3338680-t2,11.0,b
1069,0.9677038431307361,cn-cable3338256-t2,11.0,b
1070,0.9514777143209541,cubicle43676,11.0,b
1071,0.9544772502532772,cn-geo_schematic_cable34375-t2,11.0,b
1072,0.9514777882618479,cn-cable3338205-t2,11.0,b
1073,0.9677038362860063,cn-cable3339128-t2,11.0,b
1074,0.9980275926366866,cn-busbar254954-t1,11.0,b
1075,0.9672543801163686,node67195764,11.0,b
1076,0.99848409165858,node161553359,11.0,b
1077,0.9677038491672041,node102516458,11.0,b
1078,0.9885589136353152,node60264071,11.0,b
1079,0.951477710448398,cn-cable3338872-t2,11.0,b
1080,0.9983057478918617,cn-simulated74092492_199824-t1,11.0,b
1081,0.9993467152494706,cn-busbar254543-t2,11.0,b
1082,0.9514777267214473,cn-cable3338910-t2,11.0,b
1083,0.9514777303981307,cn-cable3338914-t2,11.0,b
1084,0.9885589293011152,cn-cable3341617-t2,11.0,b
1085,0.9544772833969551,cn-cable3336727-t2,11.0,b
