,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords
185,0.9544772545362167,node69935313,11.0,b,,True,node69935313,11.0,b,,True,152.921719,-31.4729506,
186,0.9514777380227745,cubicle50360,11.0,b,,True,cubicle50360,11.0,b,,True,152.91381,-31.4663258,
187,0.9672544035853655,cn-cable3338474-t2,11.0,b,,True,cn-cable3338474-t2,11.0,b,,True,152.905889,-31.465585,
188,0.9514777749836487,cubicle45838,11.0,b,,True,cubicle45838,11.0,b,,True,152.914763,-31.4664105,
189,0.9819234975944199,cubicle111008,11.0,b,,True,cubicle111008,11.0,b,,True,152.921878,-31.4679455,
190,0.9995039620534342,cn-geo_schematic_cable380327-t2,11.0,b,,True,cn-geo_schematic_cable380327-t2,11.0,b,,True,152.895612,-31.4649198,
191,0.9672544254419927,cn-geo_schematic_cable1685-t2,11.0,b,,True,cn-geo_schematic_cable1685-t2,11.0,b,,True,152.905995,-31.4653294,
192,0.9514777748461006,cn-cable3338937-t2,11.0,b,,True,cn-cable3338937-t2,11.0,b,,True,152.914798,-31.4665144,
193,0.9514777252891058,cubicle35727,11.0,b,,True,cubicle35727,11.0,b,,True,152.913357,-31.4661949,
194,0.9514777967798255,cn-cable3255757-t2,11.0,b,,True,cn-cable3255757-t2,11.0,b,,True,152.91644,-31.4678496,
195,0.967254406225992,cn-geo_schematic_cable14367-t2,11.0,b,,True,cn-geo_schematic_cable14367-t2,11.0,b,,True,152.906004,-31.4653117,
196,0.9819235002596087,cubicle111148,11.0,b,,True,cubicle111148,11.0,b,,True,152.921517,-31.4681497,
197,0.9819235175454056,cn-cable3338340-t2,11.0,b,,True,cn-cable3338340-t2,11.0,b,,True,152.921824,-31.4686239,
198,0.9819235176893845,node101116406,11.0,b,,True,node101116406,11.0,b,,True,152.921941,-31.4685613,
199,0.9983182238625196,cn-busbar84114-t2,11.0,b,,True,cn-busbar84114-t2,11.0,b,,True,152.912399,-31.4676613,
200,0.9677038289273923,cubicle102861,11.0,b,,True,cubicle102861,11.0,b,,True,152.910787,-31.4678319,
201,0.9672543723008711,node67196314,11.0,b,,True,node67196314,11.0,b,,True,152.907301,-31.4662506,
202,0.9514777955221863,cn-geo_schematic_cable14331-t2,11.0,b,,True,cn-geo_schematic_cable14331-t2,11.0,b,,True,152.914663,-31.4667523,
203,0.9544772521753813,cn-cable3336329-t2,11.0,b,,True,cn-cable3336329-t2,11.0,b,,True,152.920869,-31.4701245,
204,0.9514777948989598,node57578127,11.0,b,,True,node57578127,11.0,b,,True,152.91465,-31.4667499,
205,0.9514777511453694,cubicle47088,11.0,b,,True,cubicle47088,11.0,b,,True,152.915618,-31.4672854,
206,0.9885589071185806,cn-cable3341628-t2,11.0,b,,True,cn-cable3341628-t2,11.0,b,,True,152.894196,-31.4633567,
207,0.9514778291162174,node84625589,11.0,b,,True,node84625589,11.0,b,,True,152.915965,-31.4676739,
208,0.981923524684538,node59312975,11.0,b,,True,node59312975,11.0,b,,True,152.92238,-31.4684412,
209,0.9544772521827531,cn-cable3336353-t2,11.0,b,,True,cn-cable3336353-t2,11.0,b,,True,152.920959,-31.4699874,
210,0.9672543866957972,cubicle44233,11.0,b,,True,cubicle44233,11.0,b,,True,152.906695,-31.4663417,
211,0.9514777707589739,cubicle46985,11.0,b,,True,cubicle46985,11.0,b,,True,152.914723,-31.4667346,
212,0.951477763205263,cubicle35614,11.0,b,,True,cubicle35614,11.0,b,,True,152.915229,-31.4657073,
213,0.951477784889023,node71578689,11.0,b,,True,node71578689,11.0,b,,True,152.912905,-31.4669737,
214,0.9819235013962099,node36726511,11.0,b,,True,node36726511,11.0,b,,True,152.920625,-31.4682365,
215,0.9819235013962099,node36726501,11.0,b,,True,node36726501,11.0,b,,True,152.920603,-31.4682323,
216,0.9819235000371157,cubicle111007,11.0,b,,True,cubicle111007,11.0,b,,True,152.921514,-31.4680013,
217,0.9514778461563407,cn-simulated84625474_202755-t1,11.0,b,,True,cn-simulated84625474_202755-t1,11.0,b,,True,152.915972,-31.4676748,
218,0.9677038689958063,node59740701,11.0,b,,True,node59740701,11.0,b,,True,152.912414,-31.4676411,
219,0.9514777941628162,cubicle41298,11.0,b,,True,cubicle41298,11.0,b,,True,152.914631,-31.4667821,
220,0.9544772807171361,cn-cable3336740-t2,11.0,b,,True,cn-cable3336740-t2,11.0,b,,True,152.920938,-31.470748,
221,0.9514777825654321,cn-cable3338205-t2,11.0,b,,True,cn-cable3338205-t2,11.0,b,,True,152.914291,-31.4684476,
222,0.9514777424573826,cn-cable3338155-t2,11.0,b,,True,cn-cable3338155-t2,11.0,b,,True,152.917486,-31.468785,
223,0.954477276981601,cubicle49434,11.0,b,,True,cubicle49434,11.0,b,,True,152.920915,-31.4716819,
224,0.9885589511758127,node71243238,11.0,b,,True,node71243238,11.0,b,,True,152.895613,-31.4621762,
225,0.9984841381875698,node161553384,11.0,b,,True,node161553384,11.0,b,,True,152.909675,-31.4664568,
226,0.9672543912492638,node67194756,11.0,b,,True,node67194756,11.0,b,,True,152.905675,-31.4652153,
227,0.9672543826078388,node67195412,11.0,b,,True,node67195412,11.0,b,,True,152.905968,-31.4662981,
228,0.9514777098947883,cubicle44805,11.0,b,,True,cubicle44805,11.0,b,,True,152.913114,-31.4661885,
229,0.9819235011773781,cubicle77077,11.0,b,,True,cubicle77077,11.0,b,,True,152.920621,-31.4682263,
230,0.9514777919225482,node71578846,11.0,b,,True,node71578846,11.0,b,,True,152.915095,-31.4673387,
231,0.9672543778648662,cubicle34374,11.0,b,,True,cubicle34374,11.0,b,,True,152.907151,-31.4652686,
232,0.9544773029748074,cubicle48240,11.0,b,,True,cubicle48240,11.0,b,,True,152.921791,-31.4713831,
233,0.9514777251521072,cubicle34606,11.0,b,,True,cubicle34606,11.0,b,,True,152.913232,-31.4661927,
234,0.9984462902344761,cn-busbar85064-t1,11.0,b,,True,cn-busbar85064-t1,11.0,b,,True,152.905863,-31.4652733,
235,0.9544773015949268,cubicle39162,11.0,b,,True,cubicle39162,11.0,b,,True,152.922217,-31.4710278,
236,0.9677038390446523,cubicle48514,11.0,b,,True,cubicle48514,11.0,b,,True,152.911607,-31.468507,
237,0.9672543970170568,cubicle45373,11.0,b,,True,cubicle45373,11.0,b,,True,152.906427,-31.4657047,
238,0.9677038303566167,cubicle46270,11.0,b,,True,cubicle46270,11.0,b,,True,152.910978,-31.4673746,
239,0.997989377940822,node23506966,11.0,b,,True,node23506966,11.0,b,,True,152.922327,-31.4686048,
240,0.9984463167712784,node67195932,11.0,b,,True,node67195932,11.0,b,,True,152.907773,-31.466393,
