name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service
cable3338942,,64,282,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1116166,,525,77,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2714379,,147,277,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338943,,64,239,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3246212,,1219,758,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable4304011,,458,623,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1142178,,636,1038,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1686,,964,281,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable34389,,356,493,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187591,,666,12,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1160697,,81,649,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar83731,,1233,690,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338662,,1094,1068,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1199729,,449,110,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336740,,617,624,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1213024,,716,415,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338871,,368,1222,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2245498,,460,278,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2786239,,544,602,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1144520,,544,1182,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336717,,110,1159,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508056,,179,1073,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338228,,518,896,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338182,,249,913,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1155512,,127,973,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338252,,596,1061,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338216,,207,156,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2788553,,367,29,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338861,,141,1095,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1177224,,44,816,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2788550,,236,85,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355180,,682,1019,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338468,,171,910,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338202,,161,99,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338212,,548,1048,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339030,,401,334,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3342606,,1158,1078,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1108662,,456,572,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1210321,,4,298,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar85071,,800,706,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336727,,417,40,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable135179,,75,236,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338226,,651,1082,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187597,,666,1132,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336369,,692,37,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated84144930_84338546,,623,338,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1246751,,656,276,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1151360,,758,404,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated84142962_24068798,,312,238,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338146,,689,783,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338204,,161,852,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1136506,,53,253,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767494,,932,44,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338170,,480,615,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1137900,,421,759,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338866,,253,573,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1158742,,760,600,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2865574,,174,103,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3768149,,183,17,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87058,,256,1157,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339037,,93,252,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3517710,,214,1129,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338209,,855,20,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187594,,912,347,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable4191430,,854,684,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1219505,,841,311,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2788552,,7,536,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338482,,826,1164,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254547,,442,244,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338917,,55,1193,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338286,,570,859,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23506966_24071491,,858,883,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2077260,,409,411,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1155492,,163,118,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated160200990_24039686,,746,618,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1198361,,148,2,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338865,,253,1123,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14585,,398,24,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable233370,,35,1092,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338850,,695,976,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338346,,594,669,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1190482,,758,260,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable23100,,531,1185,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2727647,,341,283,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508053,,385,379,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338946,,635,191,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2119168,,414,841,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1225850,,90,249,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1776,,220,387,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1155265,,833,897,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508081,,1000,184,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2554553,,12,424,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338289,,570,806,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085238,,789,350,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1129949,,241,607,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1851,,24,728,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1116353,,17,591,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1197746,,175,489,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341622,,823,1062,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338998,,537,11,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338150,,575,66,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1108327,,488,1036,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3255756,,89,893,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338188,,290,1029,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated103968618_324538,,657,1121,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1173614,,465,133,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2797308,,109,773,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338955,,266,1111,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1854,,315,67,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27942,,619,337,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338878,,608,633,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336351,,889,433,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339043,,503,1032,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable260721,,722,539,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1154513,,636,793,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1245791,,29,960,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336726,,417,1230,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3977132,,155,1174,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085243,,761,1126,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1169351,,431,622,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1172443,,455,544,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated22943741_144044,,46,1118,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1160143,,449,505,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085247,,30,947,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22959,,1023,199,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable137654,,712,1216,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27950,,921,576,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3246213,,742,1075,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338746,,136,512,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338664,,572,206,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2874058,,593,785,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1192093,,45,1052,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1172818,,323,695,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355171,,361,102,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339092,,462,814,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336324,,109,1215,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1185485,,478,686,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated151101321_24056503,,694,104,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3976901,,134,42,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27951,,177,1015,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1184388,,544,431,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated74092492_199824,,1226,221,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339035,,541,642,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1181390,,168,169,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable36507,,715,378,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2972155,,357,405,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338258,,731,711,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336368,,395,755,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1212255,,294,428,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3888790,,1054,42,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87065,,1018,1035,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508102,,708,545,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338255,,91,1044,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338640,,60,764,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336352,,832,683,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1107525,,154,717,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338159,,122,732,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338483,,62,595,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338663,,572,208,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339122,,28,946,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338927,,485,1007,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338858,,137,495,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated69876900_24069238,,101,977,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1225776,,511,151,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338342,,50,1162,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1112730,,401,388,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1111313,,380,689,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215377,,339,603,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar85067,,1188,496,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1685,,180,781,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2777154,,378,78,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2798315,,194,503,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1163224,,476,889,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338660,,205,1214,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated22958791_144043,,751,246,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254942,,532,874,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated84625474_202755,,196,42,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1183975,,667,45,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336711,,145,1181,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated70366883_652558,,245,951,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338467,,198,740,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336713,,219,349,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14365,,448,609,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1199706,,89,93,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22427,,436,995,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated29539706_245936,,214,202,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1138336,,849,530,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338320,,658,9,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187593,,357,18,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336354,,871,980,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338873,,368,1208,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1858,,359,634,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1192058,,388,111,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2554555,,330,794,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254955,,662,875,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1154136,,144,167,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable235949,,918,1065,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339036,,93,63,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338210,,960,1088,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1134054,,194,592,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2085246,,58,994,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508107,,223,434,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338956,,266,831,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable60887,,199,105,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336380,,25,790,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3255752,,69,486,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2781259,,680,154,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable1841,,553,1140,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338740,,566,888,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable332945,,714,183,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338921,,847,310,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar85064,,113,817,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254959,,338,533,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338250,,354,931,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1170760,,280,194,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338934,,297,1034,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254540,,130,798,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254957,,533,1186,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339090,,23,1119,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1198176,,162,10,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87086,,1093,903,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable4185370,,221,1091,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1232330,,488,271,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187596,,12,658,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767005,,656,121,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable196990,,917,217,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1227017,,138,317,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1210874,,82,155,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338945,,365,131,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1245743,,98,92,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339047,,93,941,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated161553372_69876538,,809,96,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1157552,,133,365,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14366,,765,301,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable36467,,668,997,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1179929,,78,487,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254543,,1,382,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1132426,,991,351,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338954,,1047,72,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable22425,,150,34,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3256246,,353,561,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1119598,,380,314,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1122081,,421,364,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23378215_187645,,453,1116,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable36512,,578,1027,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767091,,499,135,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2774246,,795,583,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338940,,360,713,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508083,,84,1103,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1236610,,670,346,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated23030576_100934,,777,172,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated22932783_101448,,727,353,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338218,,769,1001,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2797794,,204,822,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable65503,,797,1229,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14586,,295,927,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3341613,,394,1002,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1151879,,229,575,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767007,,987,641,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1134245,,516,543,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1144167,,386,739,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3713958,,50,1152,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1212416,,728,748,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338466,,171,1096,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3255759,,46,291,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2970009,,201,737,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336353,,688,61,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable34388,,493,637,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2767006,,81,494,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338687,,766,1004,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336363,,526,848,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar83735,,418,1148,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3339123,,1063,747,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar87062,,856,256,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338144,,689,999,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1138253,,157,7,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3517570,,657,882,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1136224,,4,270,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1246619,,404,216,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1167879,,622,549,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336400,,466,957,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable27949,,397,237,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338183,,641,124,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336361,,123,513,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1112101,,932,170,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1215895,,687,1063,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338914,,517,659,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3246211,,520,749,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated35224015_84230727,,308,479,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336329,,688,879,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1217585,,465,635,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3256247,,353,963,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336326,,889,1046,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2187590,,330,57,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2685761,,780,307,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3336742,,752,1076,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3768146,,784,476,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3295683,,610,865,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1204134,,98,280,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338641,,350,791,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1193659,,154,723,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
