loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,type
5.58060846937725e-06,cable4191430,,5,865,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.245963134274569e-07,busbar87065,,792,9,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580620839915738e-06,cable3713958,,345,902,0.0116575638,0.001,0.001,0.001,0.0,1000.0,1.0,
1.7277551602663618e-05,cable1152898,,183,169,0.019817714599999998,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7410908656986524e-06,cable1142622,,127,1053,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543157563336973e-06,cable3341626,,227,722,0.0221196911,0.001,0.001,0.001,0.0,1000.0,1.0,
2.265046810690684e-05,cable1180079,,239,731,0.0371502598,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183187855799e-06,cable3338158,,309,958,0.0115537272,0.001,0.001,0.001,0.0,1000.0,1.0,
0.000328886105038027,busbar85066,,280,572,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
3.455513803883348e-05,cable1196756,,284,234,0.028073909799999998,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277301e-06,cable3338870,,361,1230,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00011518370049477125,geo_schematic_cable14585,,1154,645,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741086615985958e-06,cable3336363,,230,114,0.0121183635,0.001,0.001,0.001,0.0,1000.0,1.0,
5.4890342899630016e-06,cable4185370,,244,946,0.012159314000000001,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1161257137596852e-05,cable2187590,,491,512,0.0107381556,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759186760537015e-06,cable3338149,,429,1093,0.0116667734,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable3295685,,546,739,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00014156548084384778,geo_schematic_cable135179,,94,678,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00011897020689828166,geo_schematic_cable1773,,299,552,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741093663438368e-06,cable3336353,,633,184,0.0104454637,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0004810137974682145,simulated24502843_202755,,67,634,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6626193866322426e-05,cable2125772,,797,31,0.0442103896,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508084,,268,780,0.0294015515,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1114293,,1108,303,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar355175,,132,142,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518366375711598e-05,cable1245871,,16,414,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0004481086439633449,busbar83739,,562,984,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
4.988844073072479e-05,geo_schematic_cable36468,,506,1058,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3339038,,253,473,0.0130075769,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741096461185043e-06,cable3336711,,275,29,0.011216432,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741090139704921e-06,cable3336383,,961,555,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.9552703242058977e-11,busbar251718,,926,803,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6652541120728e-06,cable1155011,,819,998,0.0178030967,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580623937970922e-06,cable2187621,,83,345,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00017299917788046357,geo_schematic_cable23107,,1207,681,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.6987872259042534e-05,cable1162667,,379,582,0.0170986187,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar251716,,660,1088,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.128114283199136e-05,cable1224849,,966,1112,0.0151506552,0.2686,0.3596,0.001,0.0,1000.0,1.0,
0.00012224756048120108,cable1219505,,266,642,0.0285107225,0.258,0.3596,0.001,0.0,1000.0,1.0,
5.741091901569833e-06,cable3336382,,63,1126,0.0145698423,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250194e-06,cable3338740,,264,77,0.010492251,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1325241621185393e-05,cable1122081,,568,749,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.58061465464564e-06,cable3713957,,876,283,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759186760537015e-06,cable3338994,,751,598,0.011483942,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508055,,248,821,0.0281845067,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518367673348045e-05,cable1212240,,58,787,0.016728785399999998,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508052,,248,426,0.0591755864,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,simulated24153826_100933,,238,1151,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543161465170618e-06,cable3341624,,579,711,0.0100666724,0.001,0.001,0.001,0.0,1000.0,1.0,
3.4555132646077116e-05,cable1155958,,226,73,0.0439668068,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1325247881192927e-05,cable1203186,,61,925,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.240488104615892e-07,busbar355182,,1232,980,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183187855799e-06,cable3338938,,378,1169,0.0132493053,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00021242026612212277,cable1124677,,153,195,0.039252055,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580620839915739e-06,cable3338322,,56,783,0.0126573637,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518372712132767e-05,cable1117952,,326,1010,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.7277557854818303e-05,cable1194580,,155,509,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508083,,780,54,0.0594254683,0.001,0.001,0.001,0.0,1000.0,1.0,
7.254804608056282e-05,geo_schematic_cable23101,,737,1116,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518385384977102e-05,cable1116166,,97,629,0.0124332067,0.001,0.001,0.001,0.0,1000.0,1.0,
2.3218835099945036e-11,cable1508105,,674,701,0.0352831702,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518376284812571e-05,cable1201318,,709,309,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00032307080761041627,simulated69876900_24069238,,959,422,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759179615188964e-06,cable3338942,,643,785,0.0113522499,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741086615985959e-06,cable3336718,,760,824,0.0125843538,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar254972,,432,18,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518369948389218e-05,cable1179228,,361,692,0.0124726688,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741077496748762e-06,cable3336350,,463,11,0.010875523,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1086335235853197e-05,cable1192904,,92,772,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741083818226161e-06,cable3336354,,236,702,0.011533185,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759198624444349e-06,cable3338154,,509,694,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482178309547018e-05,cable1114783,,957,449,0.0133543393,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1213693,,425,1197,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010763979094309641,geo_schematic_cable14365,,19,357,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
4.988841897063355e-05,geo_schematic_cable36467,,211,1078,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759186760537015e-06,cable3338871,,315,1059,0.0116615864,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1086325931571964e-05,cable1112314,,669,579,0.0118787184,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662618512411423e-06,cable3339121,,332,907,0.0177201258,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00017299917788046355,geo_schematic_cable23100,,52,986,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741092419513157e-06,cable3338328,,625,467,0.0236694827,0.001,0.001,0.001,0.0,1000.0,1.0,
2.3036750951759612e-05,cable1131659,,686,498,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.11612393617079e-05,cable2972152,,175,876,0.0233967739,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1174050,,985,254,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665260800898606e-06,cable2085244,,895,152,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable233370,,191,644,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1086304321776168e-05,cable1179929,,669,227,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
8.497880132331554e-05,cable1131524,,829,820,0.031271531400000004,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591859516061014e-06,cable3338148,,181,100,0.011543996999999999,0.001,0.001,0.001,0.0,1000.0,1.0,
6.889304530142555e-05,cable1111335,,202,972,0.027310877900000002,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759188631108153e-06,cable3339043,,595,1167,0.058908551600000005,0.001,0.001,0.001,0.0,1000.0,1.0,
0.002387262141914455,simulated34701112_113872,,1220,621,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665245755820081e-06,cable3338683,,487,933,0.0121949225,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0001076398034679509,geo_schematic_cable1776,,1132,636,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6652424209405e-06,cable2767495,,944,942,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330508631485486e-05,cable1225776,,1155,189,0.017201262199999998,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508058,,32,222,0.0593074317,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591904174473496e-06,cable3338946,,409,825,0.020645422,0.001,0.001,0.001,0.0,1000.0,1.0,
1.0978075105285005e-05,simulated74092492_199824,,1080,244,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.8371348927265343e-11,cable1508104,,701,75,0.050704296399999994,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662619344234468e-06,cable3339128,,396,1073,0.0131101546,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665248683365866e-06,cable1154261,,324,832,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518368777133942e-05,cable3339045,,667,444,0.039406686399999995,0.001,0.001,0.001,0.0,1000.0,1.0,
5.74108381822616e-06,cable3336729,,496,385,0.0117427671,0.001,0.001,0.001,0.0,1000.0,1.0,
7.254803989529839e-05,geo_schematic_cable23102,,140,1009,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662621642415404e-06,cable3338221,,542,1099,0.024819840800000003,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00012194943533142173,simulated23015020_203086,,1143,191,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.246056407355046e-07,busbar87061,,995,187,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.5431644664052496e-06,cable3341611,,772,448,0.0141505452,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759191799318856e-06,cable3338920,,704,857,0.0125880147,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330510298931636e-05,cable1224147,,64,95,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662617046053656e-06,cable3338850,,370,668,0.0163200372,0.001,0.001,0.001,0.0,1000.0,1.0,
5.75919586070013e-06,cable3338188,,763,410,0.013355134,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1325239125720767e-05,cable1165522,,61,332,0.028068766,0.001,0.001,0.001,0.0,1000.0,1.0,
1.151838270546869e-05,cable1195397,,234,180,0.017822338299999997,0.001,0.001,0.001,0.0,1000.0,1.0,
1.3825849052988097e-11,busbar254957,,456,640,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580618521792185e-06,cable3338289,,59,232,0.0300451862,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741084699157054e-06,cable3336386,,192,4,0.015395175,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00048107499584334383,geo_schematic_cable14133,,363,893,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277301e-06,cable3338207,,914,878,0.0115468421,0.001,0.001,0.001,0.0,1000.0,1.0,
1.133050153533365e-05,cable1198274,,525,264,0.0173655495,0.001,0.001,0.001,0.0,1000.0,1.0,
4.5928711737338226e-05,cable1183975,,84,23,0.053148132599999995,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable137654,,1035,596,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
8.683203317476104e-12,cable2122107,,150,176,0.0435970813,0.1443,0.3363,0.001,0.0,1000.0,1.0,
0.0001076398001330706,cable2863422,,636,829,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662619344234469e-06,cable3339127,,749,979,0.0125483793,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741090139704921e-06,cable3336717,,760,899,0.011548114699999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580616972769727e-06,cable2972153,,271,690,0.0203346388,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518373605302046e-05,cable1209083,,384,40,0.0151266489,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759188631108154e-06,cable3339044,,444,294,0.0681379571,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662618769631173e-05,cable1209432,,915,797,0.106542893,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606099e-06,cable1129949,,298,658,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741087341955165e-06,cable3336360,,173,908,0.0118076394,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741093663438367e-06,cable2879802,,46,831,0.0118515958,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable3246213,,523,1247,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.151836280304117e-05,cable1137312,,251,208,0.0111989542,0.001,0.001,0.001,0.0,1000.0,1.0,
0.002241615088815452,cable2937656,,653,812,0.0146647772,0.1443,0.3363,0.001,0.0,1000.0,1.0,
0.0004481085740453568,cable1144109,,679,27,0.025804263299999998,0.1443,0.3363,0.001,0.0,1000.0,1.0,
5.759180424112471e-06,cable1212416,,685,743,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665248053313062e-06,cable3338484,,152,1086,0.0208141334,0.001,0.001,0.001,0.0,1000.0,1.0,
2.303674786779959e-05,cable1167879,,96,382,0.047322207,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable3338159,,243,916,0.011448528599999999,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003285844520198022,geo_schematic_cable1685,,30,1201,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250194e-06,cable3338687,,355,607,0.0117528683,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003288860874395943,cable2788246,,747,641,0.166572319,0.1274,0.093,0.001,0.0,1000.0,1.0,
5.759180424112471e-06,cable3338954,,604,671,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6626130842264545e-06,cable3338227,,708,1233,0.0108029809,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable1777,,736,174,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330500701612331e-05,cable1108427,,710,487,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable3338643,,35,1045,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1216676,,533,773,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759191799318855e-06,cable3339032,,226,1248,0.0132779893,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665256613235418e-06,cable3338681,,1142,885,0.0132388248,0.001,0.001,0.001,0.0,1000.0,1.0,
6.912924526494048e-12,simulated84144930_84338546,,810,1165,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010192714479968307,cable1133413,,594,680,0.0267614087,0.001,0.001,0.001,0.0,1000.0,1.0,
5.66261934423447e-06,cable3339124,,86,682,0.0122654122,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508053,,753,248,0.0201470057,0.001,0.001,0.001,0.0,1000.0,1.0,
4.0314351290933944e-05,cable1157100,,404,585,0.0458642404,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741100502859287e-06,cable1155265,,157,143,0.0188405639,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183676563273e-06,cable3338902,,787,367,0.012713301100000001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741090139704921e-06,cable3336401,,245,1067,0.0138051411,0.001,0.001,0.001,0.0,1000.0,1.0,
7.332263715772118e-12,cable1162366,,875,503,0.0295198843,0.001,0.001,0.001,0.0,1000.0,1.0,
1.7277554366424403e-05,cable1172594,,685,398,0.0168304643,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3338208,,914,1213,0.011870401599999999,0.001,0.001,0.001,0.0,1000.0,1.0,
3.455511481647067e-05,cable1169351,,1109,96,0.0254146243,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543154486958567e-06,cable3341610,,776,1049,0.019536736000000002,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250195e-06,cable3338640,,108,729,0.0117235937,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741081538417629e-06,cable3336359,,157,51,0.0134557891,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar355181,,980,390,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.493245979138227e-06,cable3397106,,528,905,0.0565444715,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1086316627291543e-05,cable1219920,,98,1056,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.133050279543865e-05,cable1150712,,324,561,0.018527095,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759198624444349e-06,cable3338927,,208,270,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.132524265029746e-05,cable2717490,,310,101,0.0314630245,0.001,0.001,0.001,0.0,1000.0,1.0,
2.4440879052573717e-12,cable2085234,,895,1164,0.0217085285,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591831878558e-06,cable1215887,,732,141,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277301e-06,cable3339035,,388,413,0.0119553724,0.001,0.001,0.001,0.0,1000.0,1.0,
7.463414435234945e-05,geo_schematic_cable22425,,597,1102,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
2.7651698105976193e-11,simulated33409252_83235270,,603,1106,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010942451364999873,cable1127361,,13,1062,0.016717779,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741096461185043e-06,cable3336328,,53,615,0.010988088299999999,0.001,0.001,0.001,0.0,1000.0,1.0,
2.2661029889671547e-05,cable1138762,,229,530,0.03641241,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759176851435624e-06,cable1203936,,298,632,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580626245267155e-06,cable3338346,,37,769,0.0153193968,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759188184523917e-06,cable3338914,,285,1083,0.042028089899999996,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3338935,,658,952,0.0129707655,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185462897782e-06,cable3339092,,226,928,0.0239709162,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482173439985636e-05,cable1194162,,972,236,0.017144044,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar85063,,522,578,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0002015715492233807,simulated23032596_100931,,20,81,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010197448174836026,geo_schematic_cable14367,,403,1192,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003292045892858816,busbar355179,,317,566,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
4.532196882763752e-05,cable2085238,,913,330,0.022783921500000002,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665248683365866e-06,cable3338663,,827,1016,0.0107978066,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185462897782e-06,cable3339040,,253,1063,0.0125621403,0.001,0.001,0.001,0.0,1000.0,1.0,
5.022556898179683e-05,geo_schematic_cable196969,,647,987,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00044810862573136577,simulated160200990_24039686,,815,765,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3338186,,990,1208,0.012536151200000002,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759186760537015e-06,cable3338932,,80,122,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.7277588070800925e-05,cable2767008,,585,477,0.013529849699999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759181645035216e-05,cable1176925,,298,171,0.0449631848,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable34386,,786,591,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar83734,,71,697,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741090139704922e-06,cable3336366,,82,1138,0.0120387059,0.001,0.001,0.001,0.0,1000.0,1.0,
0.001912438357970122,cable1130311,,247,452,0.10130380800000001,0.1443,0.3363,0.001,0.0,1000.0,1.0,
0.0,cable1114516,,512,406,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482179398478518e-05,cable1207116,,195,633,0.0175780047,0.001,0.001,0.001,0.0,1000.0,1.0,
5.5806146546456386e-06,cable3338323,,531,1253,0.012985487300000001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.58061465464564e-06,cable3713956,,876,1161,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518377059984822e-05,cable1171090,,382,985,0.0430140234,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0006212810947669127,cable3517570,,759,699,0.138353125,0.1443,0.3363,0.001,0.0,1000.0,1.0,
1.7277571016364788e-05,cable1246414,,404,454,0.016585059699999998,0.001,0.001,0.001,0.0,1000.0,1.0,
8.314736536457985e-05,cable1190482,,17,92,0.0400436807,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518375475879806e-05,cable1111313,,44,339,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665254945792742e-06,cable3338668,,41,1193,0.0115445844,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518369139460158e-05,cable1176211,,626,358,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330492141690864e-05,cable1212255,,14,580,0.0175535453,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741093663438368e-06,cable3336709,,275,1105,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
6.625771275258288e-12,cable1195034,,334,996,0.0331989934,0.258,0.3596,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable1861,,982,373,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.803675286479641e-06,simulated103968618_324538,,759,1159,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185462897783e-06,cable3338177,,631,1120,0.0143223244,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591904174473496e-06,cable3338879,,96,881,0.0176488543,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00014397970190824181,geo_schematic_cable14468,,609,241,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
4.988844373195419e-05,geo_schematic_cable36502,,161,584,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759186760537012e-06,cable3338995,,751,1261,0.0115845795,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330500701612331e-05,cable1108662,,829,827,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277301e-06,cable3338145,,429,314,0.011526587100000001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable3338926,,251,346,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable3338342,,345,911,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0004813793828077702,busbar354650,,968,1218,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482170434210376e-05,cable2797793,,740,822,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606099e-06,cable3339033,,388,1170,0.0130220123,0.001,0.001,0.001,0.0,1000.0,1.0,
1.132523575575594e-05,cable1137359,,727,396,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741094181377371e-06,cable2727648,,625,981,0.0136639032,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665248683365865e-06,cable3338465,,308,917,0.0109168514,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580620839915737e-06,cable3338321,,1032,1163,0.010799428199999999,0.001,0.001,0.001,0.0,1000.0,1.0,
1.148218100539319e-05,cable1158742,,36,496,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.58061465464564e-06,cable3339677,,690,1179,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.022556279652845e-05,geo_schematic_cable196967,,987,796,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable119768,,182,1033,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662621642415405e-06,cable3338226,,101,888,0.0230850386,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable23103,,1146,418,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010045116891157005,geo_schematic_cable23106,,681,461,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00022094466107671268,geo_schematic_cable14111,,19,403,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00044810860675921987,busbar83732,,765,548,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
2.2661030650113766e-05,cable1107525,,400,164,0.0329574392,0.001,0.001,0.001,0.0,1000.0,1.0,
4.03143245212565e-05,cable1158124,,709,833,0.0381877506,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6652549457927425e-06,cable3338743,,998,673,0.0117725817,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482180797356196e-05,cable1160143,,1023,431,0.0211009576,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0006270843688463153,cable3517571,,67,759,0.23466452599999998,0.1443,0.3363,0.001,0.0,1000.0,1.0,
1.1325252237610807e-05,cable1137268,,344,556,0.0203154121,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482180279409839e-05,cable1189013,,42,53,0.0196441469,0.001,0.001,0.001,0.0,1000.0,1.0,
3.4370019317729624e-12,cable1142178,,27,190,0.0172849119,0.1443,0.3363,0.001,0.0,1000.0,1.0,
5.759185951606101e-06,cable3338864,,1070,129,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.096356221262777e-05,cable1138253,,61,716,0.055792946100000004,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518375475879806e-05,cable1195693,,125,576,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
