loading_percent,name_LINE,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,type,vm_pu,name_NODE1,vn_kv,x,y
0.00011640628317053673,geo_schematic_cable233372,,460,965,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589465791154,cn-geo_schematic_cable233372-t1,11.0,152.895603,-31.462179
0.0,cable1151332,,155,107,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477747522102,node67193541,11.0,152.917673,-31.4686599
1.7277557854818303e-05,cable1194580,,155,509,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477747522102,node67193541,11.0,152.917673,-31.4686599
1.1330519488901225e-05,cable1221165,,530,768,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543805087503,node67195325,11.0,152.905066,-31.4658598
1.1330508205120942e-05,cable1218154,,530,782,0.0174050868,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543805087503,node67195325,11.0,152.905066,-31.4658598
5.759185951606099e-06,cable3338936,,743,210,0.0125097672,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777810651467,cubicle48092,11.0,152.914773,-31.4663991
7.463413803087222e-05,geo_schematic_cable22427,,49,479,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772989888087,cn-geo_schematic_cable22427-t1,11.0,152.920951,-31.4708611
5.759186844772552e-06,cable3338866,,732,462,0.0215555542,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477714433871,cubicle42550,11.0,152.912303,-31.4660857
5.7591831878558e-06,cable1215887,,732,141,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477714433871,cubicle42550,11.0,152.912303,-31.4660857
5.7591831878558e-06,cable3338865,,732,1028,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477714433871,cubicle42550,11.0,152.912303,-31.4660857
5.7591831878558e-06,cable1218985,,732,1070,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477714433871,cubicle42550,11.0,152.912303,-31.4660857
5.245825980045635e-07,cable1188760,,335,502,0.221836743,1.2022,0.127,0.001,0.0,1000.0,1.0,,0.9995537610126902,cn-cable1188760-t1,11.0,152.896792,-31.4645411
5.665261208221133e-06,cable3338669,,41,1115,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543909466832,cubicle44233,11.0,152.906695,-31.4663417
5.665254945792742e-06,cable3338668,,41,1193,0.0115445844,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543909466832,cubicle44233,11.0,152.906695,-31.4663417
0.00012056289210172068,geo_schematic_cable332945,,1206,532,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772884079725,node58449853,11.0,152.920933,-31.4708567
2.2660996104948166e-05,cable2085237,,455,639,0.033771523799999995,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543723542383,node67194656,11.0,152.9048,-31.464137
1.1330503629158229e-05,cable2085241,,455,220,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543723542383,node67194656,11.0,152.9048,-31.464137
1.7277571825281984e-05,cable2767091,,501,155,0.0168705368,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777480935932,node67193582,11.0,152.917534,-31.4687279
1.6987869763580763e-05,cable1246456,,582,7,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038308013794,node69876775,11.0,152.910993,-31.4673792
5.543152160888085e-06,cable3341619,,1160,405,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589228868723,cubicle42166,11.0,152.894481,-31.4625961
1.1086312463022987e-05,cable1246061,,1160,364,0.0396920106,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589228868723,cubicle42166,11.0,152.894481,-31.4625961
1.6987867225427228e-05,cable1172129,,716,777,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038435923045,node69877043,11.0,152.912291,-31.4685167
3.3975709805398166e-05,cable2788552,,716,910,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038435923045,node69877043,11.0,152.912291,-31.4685167
5.741093663438368e-06,cable3336326,,577,889,0.0117540451,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772614533765,cubicle40374,11.0,152.920668,-31.4706906
5.7410992589386815e-06,cable3336351,,577,311,0.0121379433,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772614533765,cubicle40374,11.0,152.920668,-31.4706906
0.00044810858688021295,cable1154513,,27,918,0.16189113,0.258,0.3596,0.001,0.0,1000.0,1.0,,0.9979883857372587,node23166608,11.0,152.9226,-31.4686532
3.4370019317729624e-12,cable1142178,,27,190,0.0172849119,0.1443,0.3363,0.001,0.0,1000.0,1.0,,0.9979883857372587,node23166608,11.0,152.9226,-31.4686532
5.665252018250194e-06,cable3338476,,377,1113,0.0117802393,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543980586111,cubicle39696,11.0,152.905655,-31.4653839
5.665252018250193e-06,cable3338477,,377,447,0.0122413386,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543980586111,cubicle39696,11.0,152.905655,-31.4653839
1.1518369139460155e-05,cable1135124,,360,70,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777766613822,node71579091,11.0,152.914717,-31.4667235
5.75919496752989e-06,cable1214563,,360,393,0.019544134799999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777766613822,node71579091,11.0,152.914717,-31.4667235
0.0001209429828829331,cable2798317,,360,686,0.060402873,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777766613822,node71579091,11.0,152.914717,-31.4667235
0.0,cable1174763,,360,1238,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777766613822,node71579091,11.0,152.914717,-31.4667235
5.759187249235886e-06,cable1132082,,360,676,0.0182400905,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777766613822,node71579091,11.0,152.914717,-31.4667235
1.1330493605463957e-05,cable1221269,,55,1142,0.0175351418,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543768200477,node67195826,11.0,152.907327,-31.4660347
5.665249720757766e-06,cable2769360,,55,664,0.0241486505,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543768200477,node67195826,11.0,152.907327,-31.4660347
5.66523949339148e-06,cable1109576,,55,830,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543768200477,node67195826,11.0,152.907327,-31.4660347
5.759183187855799e-06,cable3338872,,898,1079,0.0113556138,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777105766221,cubicle42556,11.0,152.912366,-31.4667974
5.759189524277301e-06,cable3338874,,898,1034,0.011372847699999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777105766221,cubicle42556,11.0,152.912366,-31.4667974
0.0,busbar251726,,459,519,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9992970015292838,cn-busbar251726-t1,11.0,152.896035,-31.4674921
2.3036765983888715e-05,cable1112730,,73,102,0.0601457699,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777838247596,node23019771,11.0,152.918009,-31.4680104
5.759187737939903e-06,cable3339030,,73,257,0.0146368819,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777838247596,node23019771,11.0,152.918009,-31.4680104
5.759191799318856e-06,cable3338999,,73,529,0.0176447343,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777838247596,node23019771,11.0,152.918009,-31.4680104
0.00014397969557182274,geo_schematic_cable1840,,151,943,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777851301539,node57578106,11.0,152.914683,-31.4667267
5.741087341955164e-06,cable3269444,,207,203,0.0112921536,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772577271028,cubicle49434,11.0,152.920915,-31.4716819
5.741090139704919e-06,cable3269442,,207,1098,0.011801363399999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772577271028,cubicle49434,11.0,152.920915,-31.4716819
5.662619344234469e-06,cable3338256,,777,1069,0.011573872800000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038432592336,cubicle42859,11.0,152.912302,-31.4685259
5.662619978770921e-06,cable1205168,,777,766,0.017895085900000003,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038432592336,cubicle42859,11.0,152.912302,-31.4685259
5.6626193442344685e-06,cable3338255,,777,919,0.0106546178,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038432592336,cubicle42859,11.0,152.912302,-31.4685259
5.759192288024562e-06,cable3338143,,454,475,0.0116613239,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777575669059,cubicle45950,11.0,152.915665,-31.4682904
5.759188631108153e-06,cable1156065,,454,188,0.0203248027,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777575669059,cubicle45950,11.0,152.915665,-31.4682904
5.759189524277302e-06,cable3338142,,454,240,0.0113898118,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777575669059,cubicle45950,11.0,152.915665,-31.4682904
1.1518378239630328e-05,cable1162383,,425,62,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777563562726,node71579002,11.0,152.9158,-31.4660416
1.1518384576049124e-05,cable1122816,,425,705,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777563562726,node71579002,11.0,152.9158,-31.4660416
0.0,cable1213693,,425,1197,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777563562726,node71579002,11.0,152.9158,-31.4660416
5.759192288024562e-06,cable1170919,,425,604,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777563562726,node71579002,11.0,152.9158,-31.4660416
3.397572165625591e-05,cable1215066,,31,514,0.0422147862,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038450670976,node23319268,11.0,152.9115,-31.4666464
5.662623108774093e-06,cable3338851,,31,843,0.0151776111,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038450670976,node23319268,11.0,152.9115,-31.4666464
5.66261934423447e-06,cable3338852,,31,193,0.0144767049,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038450670976,node23319268,11.0,152.9115,-31.4666464
1.1325226802990872e-05,cable1172818,,31,370,0.020945599999999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038450670976,node23319268,11.0,152.9115,-31.4666464
5.74108381822616e-06,cable3336352,,463,1195,0.0122035815,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477249379816,cubicle49429,11.0,152.920775,-31.4703899
5.741077496748762e-06,cable3336350,,463,11,0.010875523,0.001,0.001,0.001,0.0,1000.0,1.0,,0.954477249379816,cubicle49429,11.0,152.920775,-31.4703899
0.0,busbar251730,,465,1104,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9992970015292838,node83235361,11.0,152.896033,-31.4674957
0.0,busbar251729,,465,799,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9992970015292838,node83235361,11.0,152.896033,-31.4674957
0.0,cable2768851,,324,1001,0.0130234074,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254395989641,node67195527,11.0,152.906474,-31.4660412
5.665248683365866e-06,cable1154261,,324,832,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254395989641,node67195527,11.0,152.906474,-31.4660412
1.133050279543865e-05,cable1150712,,324,561,0.018527095,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254395989641,node67195527,11.0,152.906474,-31.4660412
5.6652523240423644e-05,cable1171346,,324,1155,0.0399610252,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967254395989641,node67195527,11.0,152.906474,-31.4660412
1.1518385384977102e-05,cable1134196,,533,622,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777581182076,node71579058,11.0,152.915914,-31.4662704
0.0,cable1216676,,533,773,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777581182076,node71579058,11.0,152.915914,-31.4662704
1.1518370032627634e-05,cable1173898,,533,276,0.0205341883,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777581182076,node71579058,11.0,152.915914,-31.4662704
2.879595811181099e-05,cable1178131,,533,425,0.0312076134,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777581182076,node71579058,11.0,152.915914,-31.4662704
5.543149159664034e-06,cable3341613,,162,1198,0.012099487800000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589296313998,cubicle33092,11.0,152.894849,-31.4623445
1.10863160272808e-05,cable1219209,,162,924,0.0203636601,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589296313998,cubicle33092,11.0,152.894849,-31.4623445
2.3036750665285507e-05,cable1175839,,384,237,0.0381355101,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777125249145,node69936372,11.0,152.912529,-31.4661908
1.1518373605302046e-05,cable1209083,,384,40,0.0151266489,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777125249145,node69936372,11.0,152.912529,-31.4661908
1.1518379857499565e-05,cable1169402,,384,315,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777125249145,node69936372,11.0,152.912529,-31.4661908
5.665254945792745e-06,cable3338667,,476,841,0.0112705963,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672544012679573,cubicle45373,11.0,152.906427,-31.4657047
5.665252018250194e-06,cable3338665,,476,65,0.011447495200000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672544012679573,cubicle45373,11.0,152.906427,-31.4657047
6.911026942101495e-05,cable1153450,,125,79,0.0281525743,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777974852805,node71579238,11.0,152.914964,-31.4676044
1.1518375475879806e-05,cable1195693,,125,576,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777974852805,node71579238,11.0,152.914964,-31.4676044
1.1518390019301161e-05,cable1193140,,125,914,0.0231081109,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777974852805,node71579238,11.0,152.914964,-31.4676044
5.759179615188964e-06,cable3338925,,923,1178,0.011610122499999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777738305453,cubicle33349,11.0,152.914796,-31.4659653
5.759185951606101e-06,cable3338924,,923,3,0.011447161400000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777738305453,cubicle33349,11.0,152.914796,-31.4659653
0.0,geo_schematic_cable34375,,834,1071,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772502532772,node60063771,11.0,152.920564,-31.4711863
5.245078659240655e-07,busbar87086,,1131,415,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9993467023281009,cn-busbar87086-t1,11.0,152.896034,-31.4675042
5.759185951606101e-06,cable3338937,,378,1212,0.0121813489,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777806800978,cubicle45838,11.0,152.914763,-31.4664105
5.759183187855799e-06,cable3338938,,378,1169,0.0132493053,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777806800978,cubicle45838,11.0,152.914763,-31.4664105
5.759188184523917e-06,cable3338153,,172,627,0.0324318844,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777469575174,cubicle35717,11.0,152.917695,-31.4686252
5.759189524277302e-06,cable3731921,,172,784,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777469575174,cubicle35717,11.0,152.917695,-31.4686252
5.759189524277301e-06,cable3338183,,896,867,0.010319131,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777534147265,cubicle36860,11.0,152.915222,-31.4689497
5.759180424112471e-06,cable3338998,,1010,758,0.010434532000000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777569899489,cubicle48199,11.0,152.915804,-31.4673154
5.759193096962883e-06,cable3338996,,1010,199,0.011536192800000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777569899489,cubicle48199,11.0,152.915804,-31.4673154
1.1518371818963941e-05,cable1133494,,626,472,0.016942044500000003,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777270601981,node71578372,11.0,152.91318,-31.4663343
1.1518369139460158e-05,cable1176211,,626,358,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777270601981,node71578372,11.0,152.91318,-31.4663343
0.0,cable1215979,,626,263,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777270601981,node71578372,11.0,152.91318,-31.4663343
5.09635503698334e-05,cable2714379,,93,310,0.025112918,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038322470272,node65782798,11.0,152.911174,-31.4674786
2.8313119068447388e-05,cable1178387,,93,379,0.015782980500000002,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038322470272,node65782798,11.0,152.911174,-31.4674786
1.1518386851091624e-05,cable1225850,,585,319,0.018229978299999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477754503527,node67193235,11.0,152.915464,-31.4687954
1.7277588070800925e-05,cable2767008,,585,477,0.013529849699999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477754503527,node67193235,11.0,152.915464,-31.4687954
1.1518385384977102e-05,cable1186103,,585,744,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477754503527,node67193235,11.0,152.915464,-31.4687954
5.759183676563272e-06,cable1119598,,44,687,0.0197019076,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777704660738,node67193396,11.0,152.91625,-31.4684071
1.1518375475879806e-05,cable1111313,,44,339,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777704660738,node67193396,11.0,152.91625,-31.4684071
0.00018429400591198753,cable1185634,,44,136,0.0158501555,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777704660738,node67193396,11.0,152.91625,-31.4684071
0.00011897019437342956,geo_schematic_cable1684,,119,761,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672544101436866,node57577378,11.0,152.905996,-31.4652987
5.665245755820082e-06,cable3338745,,267,789,0.0109809546,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543783230169,cubicle37764,11.0,152.907354,-31.465532
5.665252018250195e-06,cable3338748,,267,297,0.0115025747,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543783230169,cubicle37764,11.0,152.907354,-31.465532
1.9552703242058977e-11,busbar254540,,803,417,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9993467152494708,node83235274,11.0,152.893653,-31.466106
5.759187047002925e-06,cable3338176,,414,859,0.049479562199999993,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777640613683,cubicle37996,11.0,152.916102,-31.468533
5.759189524277302e-06,cable3338174,,414,1128,0.0116044483,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777640613683,cubicle37996,11.0,152.916102,-31.468533
5.18327206410091e-05,cable1128596,,686,533,0.041526105,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777623383105,node69622925,11.0,152.915923,-31.4666419
2.3036750951759612e-05,cable1131659,,686,498,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777623383105,node69622925,11.0,152.915923,-31.4666419
4.607351689352411e-05,cable1211042,,686,22,0.0376386052,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777623383105,node69622925,11.0,152.915923,-31.4666419
1.151837271213277e-05,cable1216504,,171,80,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777691275511,node71578941,11.0,152.915213,-31.4657045
2.8795901648605907e-05,cable1204134,,171,684,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777691275511,node71578941,11.0,152.915213,-31.4657045
1.727755102968982e-05,cable1245743,,171,251,0.0236699905,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777691275511,node71578941,11.0,152.915213,-31.4657045
5.759192288024562e-06,cable3338863,,40,261,0.0116523094,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777121833035,cubicle39128,11.0,152.912267,-31.4664208
5.759176851435623e-06,cable3338861,,40,1100,0.011016093,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777121833035,cubicle39128,11.0,152.912267,-31.4664208
5.665252648299394e-06,cable3338471,,703,795,0.0137980017,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543844541941,cubicle44239,11.0,152.905753,-31.4661765
5.6652549457927425e-06,cable3338469,,703,536,0.012882055199999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543844541941,cubicle44239,11.0,152.905753,-31.4661765
0.0,geo_schematic_cable23105,,140,967,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235195625214,node59312998,11.0,152.922377,-31.4684175
7.254803989529839e-05,geo_schematic_cable23102,,140,1009,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9819235195625214,node59312998,11.0,152.922377,-31.4684175
5.183268822585193e-05,cable2125685,,388,226,0.0394621515,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777908138686,node101119328,11.0,152.917147,-31.4678866
5.759189524277301e-06,cable3339035,,388,413,0.0119553724,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777908138686,node101119328,11.0,152.917147,-31.4678866
5.759185951606099e-06,cable3339033,,388,1170,0.0130220123,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777908138686,node101119328,11.0,152.917147,-31.4678866
5.812742977827873e-11,cable1508107,,997,338,0.0590011238,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9990955938792769,node29539799,11.0,152.900928,-31.4666204
5.7591881845239155e-06,cable3339049,,272,392,0.036407536,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777926906746,node100121528,11.0,152.917031,-31.467113
5.75918298562529e-06,cable3339090,,272,322,0.0437705592,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777926906746,node100121528,11.0,152.917031,-31.467113
5.7591917993188565e-06,cable3339091,,272,1217,0.0229431315,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777926906746,node100121528,11.0,152.917031,-31.467113
0.0,geo_schematic_cable34381,,613,738,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772352816843,node60063841,11.0,152.922028,-31.4730532
6.889305068892838e-05,cable1198357,,1172,42,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772960621952,cubicle47193,11.0,152.920938,-31.4708662
5.741092937461638e-06,cable3719711,,1172,954,0.0118310796,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772960621952,cubicle47193,11.0,152.920938,-31.4708662
0.0,cable1200267,,79,793,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777936705945,node67193200,11.0,152.914839,-31.4682144
5.759189524277302e-06,cable1160697,,79,874,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777936705945,node67193200,11.0,152.914839,-31.4682144
6.335106218510782e-05,cable2767006,,79,920,0.0109925279,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777936705945,node67193200,11.0,152.914839,-31.4682144
5.759193096962884e-06,cable3338170,,656,677,0.0116006781,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477755560684,cubicle45944,11.0,152.916557,-31.468613
5.759190215213463e-06,cable3338172,,656,111,0.045952899000000005,0.001,0.001,0.001,0.0,1000.0,1.0,,0.951477755560684,cubicle45944,11.0,152.916557,-31.468613
0.0001151836977310209,geo_schematic_cable1851,,645,685,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777834364017,node57578136,11.0,152.914655,-31.4667313
0.0003227693039226529,geo_schematic_cable27945,,1008,804,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9677038803208766,cn-geo_schematic_cable27945-t1,11.0,152.9124,-31.4676511
0.000101974454585758,cable1177224,,884,543,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543955001942,node67194756,11.0,152.905757,-31.465252
1.13304977740699e-05,cable1141577,,229,250,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543821265596,node67195290,11.0,152.905412,-31.465996
2.2661029889671547e-05,cable1138762,,229,530,0.03641241,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543821265596,node67195290,11.0,152.905412,-31.465996
3.397570021809855e-05,cable1220681,,910,239,0.028491518,0.001,0.001,0.001,0.0,1000.0,1.0,,0.967703842926163,node69877060,11.0,152.912263,-31.4685421
0.0,cable2085247,,220,790,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543721320879,cubicle69501,11.0,152.904811,-31.464159
5.665252018250194e-06,cable3338488,,220,12,0.011345645599999999,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543721320879,cubicle69501,11.0,152.904811,-31.464159
5.66524575582008e-06,cable3338489,,220,446,0.0115940934,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543721320879,cubicle69501,11.0,152.904811,-31.464159
5.493245057364608e-06,cable1159589,,905,1096,0.0332694051,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9975416680151746,node23253360,11.0,152.918975,-31.4681447
1.6629469088782188e-05,cable1179463,,17,162,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589299574438,node67831068,11.0,152.894853,-31.4623576
8.314736536457985e-05,cable1190482,,17,92,0.0400436807,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589299574438,node67831068,11.0,152.894853,-31.4623576
1.662945753358294e-05,cable1151360,,17,139,0.016796749399999998,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9885589299574438,node67831068,11.0,152.894853,-31.4623576
1.1518365566794733e-05,cable1215377,,349,704,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387
1.1518378239630328e-05,cable1175603,,349,906,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387
0.0001382204536457175,cable1176353,,349,13,0.047404235100000004,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387
1.1518377346464006e-05,cable1218440,,349,258,0.0165894048,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777439451069,node71578408,11.0,152.913806,-31.4663387
5.741102782666531e-06,cable3336710,,707,861,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772319831558,cubicle49365,11.0,152.921556,-31.4720855
5.741102782666531e-06,cable3336712,,707,1004,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9544772319831558,cubicle49365,11.0,152.921556,-31.4720855
4.5322014943023006e-05,cable2781259,,1075,400,0.0156168695,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9672543801163686,node67195764,11.0,152.907107,-31.4654354
5.759185951606101e-06,cable3338959,,622,1168,0.012019954000000001,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777578923733,cubicle44684,11.0,152.915929,-31.4662681
5.7591831878558e-06,cable3338991,,622,1007,0.0116562644,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777578923733,cubicle44684,11.0,152.915929,-31.4662681
0.00014397970743574394,geo_schematic_cable1854,,241,360,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777794843062,node57578105,11.0,152.914657,-31.466722
5.7591930969628836e-06,cable3338878,,748,850,0.010550363,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777903596214,cubicle50472,11.0,152.912909,-31.4669605
5.759192288024562e-06,cable3338877,,748,558,0.0122431836,0.001,0.001,0.001,0.0,1000.0,1.0,,0.9514777903596214,cubicle50472,11.0,152.912909,-31.4669605
