,vm_pu,name,vn_kv,type,x,y,coords
735,0.9885589093372791,cn-cable3341622-t2,11.0,b,152.894414,-31.4630606,
736,0.9672544064782075,node101117485,11.0,b,152.906107,-31.4652595,
737,0.9819235181401161,cn-geo_schematic_cable23101-t1,11.0,b,152.922378,-31.4684294,
738,0.9544772352816843,cn-geo_schematic_cable34381-t2,11.0,b,152.922031,-31.4730392,
739,0.9514778424263775,node73296155,11.0,b,152.915973,-31.467675,
740,0.9544772618543358,node69935872,11.0,b,152.920843,-31.4706342,
741,0.9819234947865151,cubicle77076,11.0,b,152.921003,-31.4682849,
742,0.9995039643016531,cn-geo_schematic_cable25609-t2,11.0,b,152.895619,-31.4649391,
743,0.9514777810651467,cubicle48092,11.0,b,152.914773,-31.4663991,
744,0.9514777542776927,cubicle40264,11.0,b,152.915479,-31.4687981,
745,0.954477257444818,cn-cable3336324-t2,11.0,b,152.920875,-31.4714468,
746,0.9993467444854734,node23167833,11.0,b,152.896828,-31.4664999,
747,0.9984840783901143,node69876538,11.0,b,152.90939,-31.4664185,
748,0.9514777903596214,cubicle50472,11.0,b,152.912909,-31.4669605,
749,0.9677038448204491,cubicle43981,11.0,b,152.91179,-31.4676129,
750,0.9514778013707411,cn-cable3255759-t2,11.0,b,152.914604,-31.4675663,
751,0.9514777587124459,cubicle34495,11.0,b,152.915872,-31.4669776,
752,0.9544772830757452,cn-cable3336389-t2,11.0,b,152.921393,-31.4715593,
754,0.954477216092634,cn-cable3336357-t2,11.0,b,152.921272,-31.4692949,
755,0.9544771968827122,cn-cable2797799-t2,11.0,b,152.922689,-31.4701007,
756,0.9677038311488372,cubicle41727,11.0,b,152.910918,-31.467533,
757,0.9819235138729003,node22932783,11.0,b,152.922332,-31.4686224,
758,0.9514777568721252,cn-cable3338998-t2,11.0,b,152.915843,-31.4674028,
759,0.9980868710277324,node103968618,11.0,b,152.916345,-31.467764,
760,0.9544772347796804,cubicle49393,11.0,b,152.921653,-31.4729085,
761,0.9672544078111097,cn-geo_schematic_cable1684-t2,11.0,b,152.906012,-31.4652941,
762,0.9885589511437314,cn-geo_schematic_cable233327-t1,11.0,b,152.89561,-31.4621766,
763,0.9514777855804345,cubicle35729,11.0,b,152.914423,-31.4688389,
764,0.9672543698923389,node67194604,11.0,b,152.904937,-31.4634545,
765,0.997726249487199,node24039686,11.0,b,152.92108,-31.4708592,
766,0.967703843060556,cubicle50767,11.0,b,152.912306,-31.4685162,
767,0.9544772835287061,cubicle41441,11.0,b,152.921683,-31.4712307,
768,0.9672543802865995,cubicle49885,11.0,b,152.905079,-31.4658496,
769,0.9819235004938746,cubicle36841,11.0,b,152.921065,-31.468706,
770,0.9984841314950184,node161553383,11.0,b,152.909655,-31.4664569,
771,0.9514778014591926,cubicle50462,11.0,b,152.914458,-31.4674796,
772,0.9885589232120773,cubicle48965,11.0,b,152.894442,-31.4624364,
773,0.9514777581182076,node102516890,11.0,b,152.915902,-31.4662637,
774,0.9819234952469992,cn-geo_schematic_cable196966-t2,11.0,b,152.921537,-31.4681647,
775,0.9514777701134598,cn-cable3338147-t2,11.0,b,152.915974,-31.4682848,
776,0.9885589197164987,cubicle50477,11.0,b,152.894118,-31.4625296,
777,0.9677038432592336,cubicle42859,11.0,b,152.912302,-31.4685259,
778,0.9979461085467293,cn-cable1230482-t1,11.0,b,152.922693,-31.4700954,
779,0.9993191032241401,node141770964,11.0,b,152.898704,-31.4664827,
781,0.9514777885389201,cn-cable3338187-t2,11.0,b,152.914685,-31.4684051,
782,0.9672543801220951,node67195187,11.0,b,152.905022,-31.4658463,
783,0.9819235065088994,cn-cable3338322-t2,11.0,b,152.921916,-31.468313,
784,0.9514777468446004,cn-cable3731921-t2,11.0,b,152.917742,-31.4685552,
785,0.9514777972649653,cn-cable3338942-t2,11.0,b,152.91497,-31.46726,
786,0.9544772827851766,node60063905,11.0,b,152.922277,-31.4712016,
787,0.9514777990046038,cubicle40156,11.0,b,152.914364,-31.4670964,
788,0.9672544008133788,node67196002,11.0,b,152.905921,-31.4653383,
789,0.9672543782010458,cn-cable3338745-t2,11.0,b,152.907389,-31.4654381,
790,0.9672543721320879,node31975379,11.0,b,152.904786,-31.4641538,
791,0.9544772333290223,cubicle42569,11.0,b,152.921168,-31.4701154,
792,0.9995536727132079,cn-busbar87065-t1,11.0,b,152.895559,-31.4649602,
793,0.9514777936705945,node102516800,11.0,b,152.914833,-31.4682067,
794,0.9819235060164813,node22955028,11.0,b,152.921499,-31.4685212,
795,0.9672543843009325,cn-cable3338471-t2,11.0,b,152.905906,-31.4661896,
796,0.9819234932775136,node79493025,11.0,b,152.921519,-31.4681507,
797,0.967703849975492,node35592773,11.0,b,152.911791,-31.4670592,
798,0.9672543953058216,cn-cable3338473-t2,11.0,b,152.906231,-31.4658675,
799,0.9992970015292838,cn-busbar251729-t2,11.0,b,152.896031,-31.4674923,
800,0.9514777739460321,cn-cable3338934-t2,11.0,b,152.915101,-31.4659501,
801,0.988558923071288,cn-cable3341612-t2,11.0,b,152.89454,-31.4623552,
802,0.9993467023591691,node151101321,11.0,b,152.895966,-31.4663949,
803,0.9993467152494708,node83235274,11.0,b,152.893653,-31.466106,
804,0.9677038739925328,node59740741,11.0,b,152.912386,-31.4676407,
805,0.9677038615023349,cn-cable3338212-t2,11.0,b,152.912572,-31.4674417,
806,0.9672543696484883,cn-cable3338485-t2,11.0,b,152.905033,-31.4633955,
807,0.9819235004426613,cn-cable1151657-t2,11.0,b,152.920985,-31.4687973,
808,0.9677038361433907,cn-cable3338218-t2,11.0,b,152.911512,-31.4673188,
809,0.9514777552911545,cn-cable3338171-t2,11.0,b,152.916608,-31.4686265,
810,0.9980275926366851,node84144930,11.0,b,152.920846,-31.46855,
811,0.9819234888503239,cn-cable3338324-t2,11.0,b,152.922069,-31.4679324,
812,0.9989144827531244,cn-cable2937656-t2,11.0,b,152.904178,-31.4672275,
813,0.9672544079954197,cn-cable3338664-t2,11.0,b,152.906279,-31.4654919,
814,0.9677038645555288,cn-geo_schematic_cable27942-t2,11.0,b,152.9124,-31.4676205,
815,0.9977262586081898,node160200990,11.0,b,152.922688,-31.4700877,
816,0.954477257601996,cn-cable3269446-t2,11.0,b,152.920842,-31.4717912,
818,0.9677038549056156,cn-cable3338210-t2,11.0,b,152.913157,-31.4675792,
819,0.967254388351873,node67195678,11.0,b,152.906765,-31.4651515,
820,0.9672544031562367,node67195498,11.0,b,152.906369,-31.4656582,
822,0.9544772616292118,cubicle34708,11.0,b,152.920858,-31.4706341,
823,0.9544772329209125,cn-cable3336329-t2,11.0,b,152.920869,-31.4701245,
824,0.9544772346380285,cn-cable3336718-t2,11.0,b,152.921771,-31.4728947,
825,0.9514777582889422,cn-cable3338946-t2,11.0,b,152.915598,-31.4670417,
826,0.9984841115302386,cn-busbar355183-t2,11.0,b,152.909518,-31.4664394,
827,0.9672544081443254,cubicle38562,11.0,b,152.906142,-31.465465,
828,0.9983821354472785,cn-cable2865574-t2,11.0,b,152.91178,-31.4670577,
829,0.9672544083664758,node67195431,11.0,b,152.906125,-31.4654704,
830,0.9672543767089727,cubicle44051,11.0,b,152.907343,-31.4660353,
831,0.954477249805833,cn-cable2879802-t2,11.0,b,152.920316,-31.4713595,
832,0.9672543958785659,cubicle43093,11.0,b,152.906489,-31.4660529,
833,0.9514777485097832,node67193520,11.0,b,152.917412,-31.4686937,
834,0.9544772502532772,node60063771,11.0,b,152.920564,-31.4711863,
835,0.9995039643016539,cn-geo_schematic_cable25610-t2,11.0,b,152.895616,-31.4649294,
836,0.9977262312452182,node24039677,11.0,b,152.921041,-31.4708742,
837,0.9514777510191496,cn-cable3338150-t2,11.0,b,152.91715,-31.4684624,
838,0.9977262403662087,cn-busbar83731-t1,11.0,b,152.92106,-31.4708667,
839,0.9544772041522667,cn-cable3336369-t2,11.0,b,152.921561,-31.4706425,
841,0.967254401142769,cn-cable3338667-t2,11.0,b,152.90654,-31.4657573,
842,0.9819235003684207,cn-cable1191398-t2,11.0,b,152.921181,-31.46868,
843,0.9677038448985903,cn-cable3338851-t2,11.0,b,152.911615,-31.4665525,
844,0.9514777611426675,cn-cable3338992-t2,11.0,b,152.91595,-31.4665996,
845,0.9992970015292838,node83235357,11.0,b,152.896031,-31.4674909,
846,0.9885589126571827,cn-geo_schematic_cable36501-t2,11.0,b,152.89418,-31.4632946,
847,0.9989276280143659,cn-busbar255620-t2,11.0,b,152.903868,-31.4678904,
848,0.967703844266715,cn-cable3338855-t2,11.0,b,152.911366,-31.4664672,
849,0.954477203236364,cubicle35740,11.0,b,152.922075,-31.4700258,
850,0.9514777902404897,cn-cable3338878-t2,11.0,b,152.912809,-31.4669206,
851,0.9514777988750288,cn-cable3338901-t2,11.0,b,152.914313,-31.4670028,
852,0.9514777806564995,cubicle40252,11.0,b,152.918533,-31.4682859,
853,0.9998603535125533,cn-cable2122109-t2,11.0,b,152.895891,-31.4611846,
854,0.9677038552066946,cn-cable3338281-t2,11.0,b,152.913287,-31.4678963,
855,0.9984463034551181,cn-busbar85068-t2,11.0,b,152.905846,-31.4653089,
856,0.9544771909805053,cn-cable3338327-t2,11.0,b,152.92295,-31.469417,
857,0.9514777435771331,cn-cable3338920-t2,11.0,b,152.914,-31.4663218,
859,0.9514777635026606,cn-cable3338176-t2,11.0,b,152.916111,-31.4685392,
860,0.9544772832165445,cubicle47128,11.0,b,152.92177,-31.4713833,
861,0.9544772318705935,cn-cable3336710-t2,11.0,b,152.921558,-31.4720249,
862,0.9514777511731413,cn-cable3338157-t2,11.0,b,152.917108,-31.46874,
863,0.9819234946554106,cn-cable3338320-t2,11.0,b,152.921094,-31.4682255,
864,0.9819235152953056,cn-simulated22932783_101448-t1,11.0,b,152.922342,-31.4686192,
865,0.981923493101122,cn-cable4191430-t2,11.0,b,152.920576,-31.4682003,
866,0.9995039643016528,cn-geo_schematic_cable25609-t1,11.0,b,152.895621,-31.4649457,
867,0.951477753298206,cn-cable3338183-t2,11.0,b,152.915128,-31.4689042,
868,0.9514778024762505,cn-cable3255757-t2,11.0,b,152.91644,-31.4678496,
869,0.9672543794223623,cn-cable3977132-t2,11.0,b,152.904681,-31.4656979,
870,0.9514777539387441,cn-cable3338182-t2,11.0,b,152.915192,-31.4687556,
871,0.9677038429287046,cn-cable3338257-t2,11.0,b,152.912549,-31.4683839,
872,0.967254388007704,cn-cable3338685-t2,11.0,b,152.906768,-31.4652612,
873,0.998484098292813,cn-busbar355167-t2,11.0,b,152.909613,-31.4664215,
874,0.9514777935576775,cubicle47094,11.0,b,152.914847,-31.4682258,
875,0.9544772502532772,node69935613,11.0,b,152.920393,-31.4716968,
876,0.9819234896275812,cubicle111008,11.0,b,152.921878,-31.4679455,
877,0.9677038390180293,cn-cable3338252-t2,11.0,b,152.911657,-31.4686104,
878,0.9514777968330368,cn-cable3338207-t2,11.0,b,152.914731,-31.468005,
879,0.9544772038445605,cn-cable3336384-t2,11.0,b,152.921735,-31.4707072,
880,0.954477190894346,cn-simulated23030576_100934-t2,11.0,b,152.922659,-31.4689657,
881,0.9514777934949632,cn-cable3338879-t2,11.0,b,152.913686,-31.4670092,
882,0.9982101001548883,cn-simulated23378216_40739-t2,11.0,b,152.914462,-31.4674529,
883,0.9983410260444221,node23121435,11.0,b,152.911791,-31.4670592,
884,0.9672543955001942,node67194756,11.0,b,152.905757,-31.465252,
885,0.9672543762834536,cn-cable3338681-t2,11.0,b,152.907088,-31.4658987,
886,0.9993467152371116,cn-cable1155376-t1,11.0,b,152.895961,-31.4663873,
887,0.9819235016350957,cn-simulated22959534_100929-t2,11.0,b,152.920857,-31.4685405,
888,0.9677038287827886,cn-cable3338226-t2,11.0,b,152.910786,-31.4678471,
889,0.9544772613210702,cn-cable3336326-t2,11.0,b,152.920611,-31.4707842,
890,0.9885589291191352,cn-cable3341618-t2,11.0,b,152.894704,-31.4626063,
891,0.9995537610126902,cn-simulated23398575_99463-t2,11.0,b,152.896792,-31.4645411,
892,0.9672543705053372,cn-cable3338486-t2,11.0,b,152.904962,-31.4637486,
893,0.9514778018418586,node57578126,11.0,b,152.914676,-31.4667546,
894,0.9677038447140539,cn-cable3338217-t2,11.0,b,152.911723,-31.4673679,
895,0.9672543696620801,node67194574,11.0,b,152.904974,-31.463271,
896,0.9514777534147265,cubicle36860,11.0,b,152.915222,-31.4689497,
897,0.9885589070387488,cn-cable3341623-t2,11.0,b,152.894735,-31.4630845,
898,0.9514777105766221,cubicle42556,11.0,b,152.912366,-31.4667974,
899,0.9544772346496925,cn-cable3336717-t2,11.0,b,152.921964,-31.4729717,
900,0.9995536727339227,node173091586,11.0,b,152.895489,-31.4649769,
901,0.9514777934447605,cn-cable3338185-t2,11.0,b,152.914873,-31.4682789,
902,0.9819235065198388,cn-cable3713958-t2,11.0,b,152.922078,-31.4683339,
903,0.95147775341632,cubicle38002,11.0,b,152.915344,-31.4689914,
904,0.9672543784762057,cn-cable3338747-t2,11.0,b,152.907424,-31.4657947,
905,0.9975416680151746,node23253360,11.0,b,152.918975,-31.4681447,
906,0.9514777437192729,cubicle50360,11.0,b,152.91381,-31.4663258,
907,0.9677038483472102,cn-cable3339121-t2,11.0,b,152.912232,-31.4682659,
908,0.954477210627991,cn-cable3336360-t2,11.0,b,152.922224,-31.4692199,
909,0.9544772081907507,cn-cable3338329-t2,11.0,b,152.921686,-31.4701253,
910,0.967703842926163,node69877060,11.0,b,152.912263,-31.4685421,
911,0.9819235066473911,node101116426,11.0,b,152.922086,-31.4684897,
912,0.9514777804075343,cn-cable3338923-t2,11.0,b,152.914618,-31.4663057,
913,0.9672543769265214,node67194685,11.0,b,152.904685,-31.4649807,
914,0.9514777969634204,cubicle42546,11.0,b,152.914768,-31.4679062,
915,0.9677038618042585,node23086949,11.0,b,152.912362,-31.4671727,
916,0.9514777556572447,cn-cable3338159-t2,11.0,b,152.916703,-31.4686972,
917,0.9672543794121785,cn-cable3338465-t2,11.0,b,152.904822,-31.4657163,
918,0.9979461176674792,node23052190,11.0,b,152.922699,-31.4701031,
919,0.9677038431409422,cn-cable3338255-t2,11.0,b,152.912412,-31.4685098,
920,0.951477792305227,node67193212,11.0,b,152.914741,-31.4682669,
921,0.9677038483320061,cn-cable3339120-t2,11.0,b,152.912477,-31.468039,
922,0.9514777802310166,cn-cable3339095-t2,11.0,b,152.918436,-31.4682891,
923,0.9514777738305453,cubicle33349,11.0,b,152.914796,-31.4659653,
924,0.9885589291887698,cubicle34222,11.0,b,152.895053,-31.4622983,
925,0.9677038489451567,cubicle37174,11.0,b,152.9127,-31.4681581,
926,0.9993467152494706,cn-busbar251718-t1,11.0,b,152.893652,-31.466106,
927,0.9672543867288144,cn-cable3338480-t2,11.0,b,152.905329,-31.4653289,
928,0.9514777865328461,cn-cable3339092-t2,11.0,b,152.917536,-31.4677245,
929,0.9544771946106791,cn-cable3336387-t2,11.0,b,152.922464,-31.4706991,
930,0.9885589198251803,cn-geo_schematic_cable36513-t2,11.0,b,152.893759,-31.4624186,
931,0.9677038250275888,cn-cable3339097-t2,11.0,b,152.911332,-31.4680778,
932,0.9544772130362704,cubicle47083,11.0,b,152.921739,-31.4693041,
933,0.9672543821615518,cn-cable3338683-t2,11.0,b,152.907091,-31.4655455,
934,0.9885589292410529,cn-cable3341616-t2,11.0,b,152.895083,-31.4625205,
935,0.9677038673311185,node59740715,11.0,b,152.912386,-31.4676203,
936,0.9672543931485984,cn-cable3338660-t2,11.0,b,152.905606,-31.4650968,
937,0.9995039643016542,node74891570,11.0,b,152.895597,-31.4649835,
938,0.999346715249472,node84142372,11.0,b,152.893648,-31.4661027,
939,0.9544771955866268,cn-cable3255753-t2,11.0,b,152.922611,-31.4699899,
940,0.9672543765747182,cn-cable3338746-t2,11.0,b,152.907411,-31.4659438,
941,0.9885589155915806,node74192759,11.0,b,152.894173,-31.4629275,
942,0.9672543869244223,cubicle32899,11.0,b,152.905257,-31.4650618,
943,0.95147778230723,cn-geo_schematic_cable1840-t2,11.0,b,152.91467,-31.4667244,
944,0.9672543870354975,cubicle34140,11.0,b,152.905297,-31.4650717,
945,0.9544772121216258,cn-cable3336358-t2,11.0,b,152.921404,-31.4691721,
946,0.9983057475457624,cn-cable4185370-t2,11.0,b,152.897908,-31.4666558,
947,0.9544772108304459,cn-cable3336364-t2,11.0,b,152.922228,-31.469508,
948,0.9982101001548883,cn-cable1237990-t1,11.0,b,152.914462,-31.4674529,
949,0.9677038552151767,cn-cable3338280-t2,11.0,b,152.913012,-31.4678349,
950,0.9544772135217625,cubicle47109,11.0,b,152.921594,-31.4700325,
951,0.9672543811359378,cn-cable3338481-t2,11.0,b,152.904714,-31.4652047,
952,0.9514777739452722,cn-cable3338935-t2,11.0,b,152.914974,-31.466156,
953,0.9677038532653471,cn-cable3338215-t2,11.0,b,152.911991,-31.4674079,
954,0.9544772959290221,cn-cable3719711-t2,11.0,b,152.92094,-31.4708563,
955,0.9677038645555288,cn-geo_schematic_cable27944-t1,11.0,b,152.9124,-31.4676205,
956,0.9544772907717767,cn-geo_schematic_cable22430-t1,11.0,b,152.920946,-31.4708519,
957,0.9544772830858149,node69935824,11.0,b,152.921845,-31.4713582,
958,0.9514777511719207,cn-cable3338158-t2,11.0,b,152.916907,-31.4687237,
959,0.9983182368396677,node69876900,11.0,b,152.912357,-31.4671564,
960,0.9980275926366866,cn-busbar254971-t2,11.0,b,152.918991,-31.4706109,
961,0.9544772033489262,cubicle33478,11.0,b,152.922089,-31.4700635,
962,0.9677038310183589,cn-cable3338224-t2,11.0,b,152.91081,-31.4676028,
963,0.9993467023281009,cn-busbar87085-t2,11.0,b,152.896034,-31.4675042,
964,0.951477757511404,cn-cable3338953-t2,11.0,b,152.915678,-31.4663081,
965,0.9885589488614234,cn-geo_schematic_cable233372-t2,11.0,b,152.8956,-31.4621954,
966,0.9993467765895075,node23167832,11.0,b,152.897796,-31.466543,
967,0.9819235195625214,cn-geo_schematic_cable23105-t2,11.0,b,152.92239,-31.4684282,
968,0.9981406496141157,node24068798,11.0,b,152.914802,-31.4667975,
969,0.981923500661494,node84625697,11.0,b,152.920827,-31.4693458,
970,0.9672544146977633,cn-geo_schematic_cable14579-t1,11.0,b,152.905999,-31.4653206,
971,0.9544773092319575,node58449867,11.0,b,152.920956,-31.4708705,
972,0.9544772194399824,node69936106,11.0,b,152.921333,-31.4697514,
973,0.9672543797555895,node67195160,11.0,b,152.904502,-31.4657072,
974,0.9514778007274184,cn-simulated22943741_144044-t2,11.0,b,152.914465,-31.4674532,
975,0.9995039643016538,node173091623,11.0,b,152.895621,-31.4649064,
976,0.967254374679793,node31975369,11.0,b,152.904672,-31.464656,
977,0.9979930353213647,cn-simulated23176244_40735-t2,11.0,b,152.922329,-31.4686136,
978,0.9995039643016538,node173091624,11.0,b,152.895599,-31.4649235,
979,0.9677038446811326,cn-cable3339127-t2,11.0,b,152.911664,-31.467644,
980,0.9984841115405854,node161553438,11.0,b,152.909545,-31.4664394,
981,0.9544771927283451,cn-cable2727648-t2,11.0,b,152.922614,-31.4698165,
982,0.967254376431019,node57578180,11.0,b,152.907353,-31.4663171,
983,0.9984463167235188,node67195932,11.0,b,152.906006,-31.4653221,
984,0.9977262038822464,cn-busbar83739-t2,11.0,b,152.92096,-31.4708798,
985,0.9514777905854557,node71578689,11.0,b,152.912905,-31.4669737,
986,0.9819235243768176,cn-geo_schematic_cable23100-t2,11.0,b,152.922355,-31.4684318,
987,0.9819234942622564,node79493008,11.0,b,152.921539,-31.4681527,
988,0.9514777583979694,cn-cable3338947-t2,11.0,b,152.915585,-31.4668823,
989,0.951477767428492,cn-cable3339042-t2,11.0,b,152.915022,-31.4655942,
990,0.9514777886851712,cubicle50469,11.0,b,152.91456,-31.468451,
991,0.9979461085467293,cn-simulated23052190_40598-t2,11.0,b,152.922693,-31.4700954,
992,0.9514777611385333,cn-cable3338993-t2,11.0,b,152.915945,-31.4666355,
993,0.9514777893080814,cn-geo_schematic_cable14329-t2,11.0,b,152.914665,-31.466743,
994,0.9544772370555521,node69935305,11.0,b,152.920713,-31.4721921,
995,0.9995536727235657,node24056328,11.0,b,152.895536,-31.4649658,
996,0.9993467152495012,node37903059,11.0,b,152.893704,-31.4659921,
997,0.9990955938792769,node29539799,11.0,b,152.900928,-31.4666204,
998,0.9672543881541249,cubicle47979,11.0,b,152.906853,-31.4650101,
999,0.9677038391213435,cn-cable3342932-t2,11.0,b,152.91172,-31.4653053,
1000,0.9514777854618351,cn-cable3338189-t2,11.0,b,152.914471,-31.4689239,
1001,0.967254395989641,node67195508,11.0,b,152.906484,-31.4659244,
1002,0.951477710802456,node69936363,11.0,b,152.912346,-31.4668195,
1003,0.9514777265633072,cn-cable3338907-t2,11.0,b,152.913207,-31.4664618,
1004,0.9544772318705935,cn-cable3336712-t2,11.0,b,152.921643,-31.4720792,
1005,0.9677038406646553,cn-cable3338254-t2,11.0,b,152.911831,-31.4686941,
1006,0.9544772832301182,node58449850,11.0,b,152.920928,-31.4708473,
1007,0.9514777577607543,cn-cable3338991-t2,11.0,b,152.916011,-31.4663457,
1008,0.9677038803208766,cn-geo_schematic_cable27945-t1,11.0,b,152.9124,-31.4676511,
1009,0.9819235181401161,cn-geo_schematic_cable23102-t2,11.0,b,152.922378,-31.4684294,
1010,0.9514777569899489,cubicle48199,11.0,b,152.915804,-31.4673154,
1011,0.9514777989336439,cn-cable3338941-t2,11.0,b,152.914594,-31.4672211,
1012,0.9514777432452215,cn-cable3338917-t2,11.0,b,152.913822,-31.4663243,
1013,0.9514777308726987,cn-cable3338915-t2,11.0,b,152.913492,-31.466187,
1014,0.998434455888381,cn-geo_schematic_cable1790-t1,11.0,b,152.909518,-31.4664394,
1015,0.9677038715500135,cn-geo_schematic_cable27947-t2,11.0,b,152.9124,-31.4676409,
1016,0.9672544080243886,cn-cable3338663-t2,11.0,b,152.906113,-31.465371,
1017,0.9672544296929079,cn-geo_schematic_cable14366-t1,11.0,b,152.905995,-31.4653294,
1018,0.954477278277387,node149684990,11.0,b,152.920927,-31.4708478,
1019,0.954477203123802,cn-cable3336365-t2,11.0,b,152.922099,-31.4699545,
1020,0.9993467152494387,cn-cable2098867-t1,11.0,b,152.89401,-31.4661166,
1021,0.9514777852740609,cn-cable3338202-t2,11.0,b,152.91423,-31.4686271,
1022,0.99848409165858,cn-busbar355168-t2,11.0,b,152.909634,-31.4664037,
1023,0.954477235281684,node69935273,11.0,b,152.921634,-31.4729098,
1024,0.9672543784253448,cn-cable3338682-t2,11.0,b,152.907103,-31.4657173,
1025,0.9677038689964733,cn-geo_schematic_cable27951-t2,11.0,b,152.9124,-31.4676307,
1026,0.9980275926318013,cn-simulated23378215_187645-t2,11.0,b,152.920849,-31.4685414,
1027,0.9984841248504387,cn-busbar355176-t1,11.0,b,152.909613,-31.466457,
1028,0.9514777143209541,cn-cable3338865-t2,11.0,b,152.912224,-31.466081,
1029,1.0,cn-cable2122108-t1,11.0,b,152.897304,-31.4609845,
1030,0.981923493101122,cn-cable3338288-t2,11.0,b,152.920684,-31.4681684,
1031,0.9514777893080814,cn-geo_schematic_cable14586-t1,11.0,b,152.914665,-31.466743,
1032,0.9819234974836172,cubicle77075,11.0,b,152.921434,-31.4683438,
1033,0.9995039643016542,node74891588,11.0,b,152.895587,-31.4649578,
1034,0.9514777104482032,cn-cable3338874-t2,11.0,b,152.91245,-31.466725,
1035,0.9672543911688338,node57578187,11.0,b,152.90731,-31.4663277,
1036,0.9514777479053168,cn-cable3338152-t2,11.0,b,152.917581,-31.4684696,
1037,0.9672543786175758,cubicle36626,11.0,b,152.907364,-31.4656925,
1038,0.9985817546555635,cn-cable3368615-t2,11.0,b,152.910034,-31.467653,
1039,0.9544772330819122,cubicle43736,11.0,b,152.921582,-31.4723012,
1040,0.9544772133377468,cn-cable3336744-t2,11.0,b,152.921423,-31.470042,
1041,0.9989276280143659,cn-busbar255626-t2,11.0,b,152.903855,-31.4679028,
1042,0.954477257594355,cn-cable3269445-t2,11.0,b,152.920673,-31.4718816,
1043,0.9672543954003804,cn-cable3338472-t2,11.0,b,152.90621,-31.4662107,
1044,0.9672543797555896,cubicle45380,11.0,b,152.904473,-31.465894,
1045,0.967254374679793,node65782500,11.0,b,152.904709,-31.4646642,
1046,0.9514777533141806,node71578447,11.0,b,152.914078,-31.4664238,
1047,0.9677038448567105,cubicle42854,11.0,b,152.911817,-31.4674506,
1048,0.9677038362717212,cn-cable3339129-t2,11.0,b,152.911221,-31.4675585,
1049,0.9885589195041709,cn-cable3341610-t2,11.0,b,152.893927,-31.4624659,
1050,0.9514777431951109,cn-cable3338918-t2,11.0,b,152.913862,-31.4663358,
1051,0.9997546614463483,cn-cable1235105-t2,11.0,b,152.89603,-31.4626631,
1052,0.998927628014289,node33911479,11.0,b,152.903923,-31.4677301,
1053,0.9544772165677737,cubicle36872,11.0,b,152.921429,-31.4695469,
1054,0.9544772459979268,cn-cable3977142-t2,11.0,b,152.920898,-31.4722884,
1055,0.9677038388717525,cn-cable3339096-t2,11.0,b,152.911683,-31.4682739,
1056,0.9885589095054207,cubicle45569,11.0,b,152.894141,-31.463231,
1057,0.9677038621082924,cubicle38307,11.0,b,152.91266,-31.4676916,
1058,0.9885589107009165,node60264076,11.0,b,152.894179,-31.4632651,
1059,0.9514777121674012,cn-cable3338871-t2,11.0,b,152.912485,-31.4665555,
1060,0.951477799729996,cn-cable3338939-t2,11.0,b,152.914676,-31.4668775,
1061,0.9980275926366862,node84338465,11.0,b,152.919044,-31.4706313,
1062,0.9514777275118652,node71578321,11.0,b,152.913189,-31.4662487,
1063,0.9514778232779705,cn-cable3339040-t2,11.0,b,152.915431,-31.4676939,
1064,0.9672543956017823,node74192374,11.0,b,152.906482,-31.4648916,
1065,0.9672543957071136,cn-cable3338666-t2,11.0,b,152.906568,-31.4659318,
1066,0.9514777911882509,cn-cable3338875-t2,11.0,b,152.913252,-31.4669523,
1067,0.9544772835649422,cn-cable3336401-t2,11.0,b,152.921687,-31.4714692,
1068,0.9672543762421111,cn-cable3338680-t2,11.0,b,152.907067,-31.4661435,
1069,0.9677038431307361,cn-cable3338256-t2,11.0,b,152.912277,-31.4686276,
1070,0.9514777143209541,cubicle43676,11.0,b,152.912302,-31.4660951,
1071,0.9544772502532772,cn-geo_schematic_cable34375-t2,11.0,b,152.920206,-31.4712916,
1072,0.9514777882618479,cn-cable3338205-t2,11.0,b,152.914291,-31.4684476,
1073,0.9677038362860063,cn-cable3339128-t2,11.0,b,152.911469,-31.4675982,
1074,0.9980275926366866,cn-busbar254954-t1,11.0,b,152.91903,-31.4706068,
1075,0.9672543801163686,node67195764,11.0,b,152.907107,-31.4654354,
1076,0.99848409165858,node161553359,11.0,b,152.909655,-31.4664037,
1077,0.9677038491672041,node102516458,11.0,b,152.912681,-31.4681428,
1078,0.9885589136353152,node60264071,11.0,b,152.894161,-31.4632736,
1079,0.951477710448398,cn-cable3338872-t2,11.0,b,152.912414,-31.4668907,
1080,0.9983057478918617,cn-simulated74092492_199824-t1,11.0,b,152.897784,-31.4666787,
1081,0.9993467152494706,cn-busbar254543-t2,11.0,b,152.893652,-31.466106,
1082,0.9514777267214473,cn-cable3338910-t2,11.0,b,152.913091,-31.4662835,
1083,0.9514777303981307,cn-cable3338914-t2,11.0,b,152.913356,-31.4661845,
1084,0.9885589293011152,cn-cable3341617-t2,11.0,b,152.894868,-31.4625692,
1085,0.9544772833969551,cn-cable3336727-t2,11.0,b,152.921564,-31.4712041,
1086,0.9672543693198116,cn-cable3338484-t2,11.0,b,152.905096,-31.4630903,
1087,0.9983410195304343,cn-simulated23121435_58681-t2,11.0,b,152.912351,-31.4671489,
1088,0.9993467152494703,cn-busbar251716-t2,11.0,b,152.89365,-31.4661073,
